0,0.00128205128205122
5,-0.0307692307692308
10,-0.0602564102564103
15,-0.0910256410256411
20,-0.121794871794872
25,-0.153846153846154
30,-0.185897435897436
35,-0.216666666666667
40,-0.247435897435897
45,-0.280769230769231
50,-0.314102564102564
55,-0.348717948717949
60,-0.379487179487179
65,-0.414102564102564
70,-0.448717948717949
75,-0.483333333333333
80,-0.516666666666667
85,-0.551282051282051
90,-0.584615384615385
95,-0.619230769230769
100,-0.653846153846154
105,-0.658974358974359
110,-0.662820512820513
115,-0.679487179487179
120,-0.667948717948718
125,-0.673076923076923
130,-0.684615384615385
135,-0.687179487179487
140,-0.692307692307692
145,-0.697435897435897
150,-0.702564102564102
155,-0.707692307692308
160,-0.711538461538462
165,-0.716666666666667
170,-0.721794871794872
175,-0.726923076923077
180,-0.732051282051282
185,-0.734615384615385
190,-0.73974358974359
195,-0.744871794871795
200,-0.748717948717949
