,surface_points,surface_disp_step1,surface_disp_step2,surface_disp_step3,surface_disp_step4,surface_disp_step5,surface_disp_step6,surface_disp_step7,surface_disp_step8,surface_disp_step9,surface_disp_step10,surface_disp_step11,surface_disp_step12,surface_disp_step13,surface_disp_step14,surface_disp_step15,surface_disp_step16,surface_disp_step17,surface_disp_step18,surface_disp_step19,surface_disp_step20
0,0.24921875,107.07042238272682,186.8155742373121,259.35522924704213,325.40725174295267,385.56091667072565,440.34416162102565,490.23661105924793,535.6749112077396,577.0567052859626,614.7441342659483,649.0670088887455,680.3256962920962,708.7937486280525,734.7202969649093,758.3322314649524,779.8361869245562,799.4203510545257,817.2561113262882,833.4995547963604,848.2928340347064
1,0.2484375,106.8234038309024,186.3849642372431,258.75792021033277,324.6584313263242,384.6743762039666,439.33244496423515,489.11113120108536,534.4460532899628,575.7339196428068,613.3360208171447,647.5813937915486,678.7697016068857,707.1738556596822,733.0424038700736,756.6017056554317,778.057912743893,797.5987731596697,815.3952741648616,831.6031385336443,846.3641872516088
2,0.24765625000000002,106.41035072522327,185.66391142298266,257.75640746664345,323.4012739337826,383.1841505271238,437.6297184615737,487.2146441348859,532.3728809727522,573.499620071719,610.9547693139499,645.0661057881033,676.1321445924193,704.424751225992,730.1915207166036,753.6579443456853,775.0293829382547,794.4928639879113,812.2187183444317,828.3620707871968,843.0641975288844
3,0.246875,105.83437645750162,184.65926456817508,256.3620811321125,321.6523626308273,381.1125497204371,435.26445960703484,484.5821582656121,529.497232778562,570.4027200596886,607.6565667499523,641.5847642777625,672.4842018971067,700.625264745109,726.2541999312895,749.5952713988825,770.8527224182351,790.2125628850933,807.8441970633278,823.9019060155753,838.5261976938846
4,0.24609375,105.09422387046514,183.36756885521606,254.56843172151622,319.40141972898977,378.44492667388914,432.21714256119856,481.18883691417983,525.7885948946956,566.406718991851,603.3986650461665,637.0881556391615,667.770013384727,695.7127409877924,721.1608709299466,744.3371053830323,765.4442650829358,784.6670642193588,802.1737268740987,818.1174591535498,832.6377898982754
5,0.24531250000000002,104.19284495974061,181.79507912761477,252.38568457468625,316.6632001594762,375.2010376351437,428.51292411630163,477.0655751845985,521.2838857514936,561.554798029384,598.2307078825911,631.6325513438023,662.0526134591487,689.7570860920692,714.9883973461526,737.96733302871,758.8949687246195,777.9544293882996,795.3124918517709,811.1210442720782,825.5184152894797
6,0.24453125000000003,103.13015617817446,179.9407042495652,249.81095694225667,313.43234955985844,371.3724640020622,424.13980425023294,472.19634050248226,515.9626472868007,555.8217321402177,592.1224073581515,625.182345157619,655.2908579887079,682.7114303537203,707.684024563988,730.4271806488193,751.1399287976869,770.003531071993,787.1830676281492,802.8288813329731,817.0778934132118
7,0.24375000000000002,101.90892992516794,177.8100665712425,246.85324634511989,309.7217037579783,366.9762863858805,419.1194639534661,466.6077241922796,509.8566502244252,549.2447039334807,585.1165577694412,617.7861136919076,647.5392505046498,674.6363256360653,699.314453533937,721.789580651732,742.2583751910139,760.8999481386345,777.877420660136,793.3393515659749,807.4210373425531
8,0.24296875,100.53025677879411,175.4044453658739,243.51331454290352,305.53086472890595,362.0103665958599,413.4475030053702,460.2925966305053,502.95561838356235,541.8099194806659,577.1955181283377,609.4220776242366,638.7716165471852,665.500976727284,689.8440708581625,712.0139294546414,732.2045650724774,750.5926701038883,767.3391630058414,782.5905964918097,796.48044000983
9,0.2421875,98.99671244945982,172.728795826635,239.7988757648438,300.87067005996147,356.48900429914727,407.14199292412536,453.2730814176731,495.2859789043949,533.548333595685,568.3949695069416,600.1308192147146,629.0335927425218,655.3562078935958,679.3290035704935,701.1617554911426,721.0455119489311,739.1542656843491,755.6464765002316,770.6664579459795,784.3456402063096
10,0.24140625,97.31055491667355,169.7867597486172,235.7143315830268,295.74568051762753,350.4163548990111,400.2061604193478,445.55099583763473,486.84770084347144,524.4576684976761,558.7100265925627,589.9045203292276,618.3141356769084,644.1874882782121,667.7509990595253,689.2108756172163,708.7549167214052,726.5541557277694,742.7643572780355,757.5273803861186,770.9724198378151
11,0.240625,95.47414732175496,166.58259461761236,231.2660653742838,290.16466863142193,343.8038489563642,392.65435612007053,437.14385936768804,477.6617048253197,514.5624603586966,548.1690372472226,578.7755186736614,606.649733706635,632.0356012018492,655.1552644007054,676.2110349485324,695.3871633542839,712.8514513889841,728.7567205353834,743.2421493408062,756.4344913774898
12,0.23984375000000002,93.49090112444699,163.12228229768849,226.46209138599173,284.1371258405837,336.66190984902363,384.4974137724024,428.06242499484415,467.7382053346002,503.8719615887858,536.7799019532199,566.7500055035948,594.0445425502852,618.9023697502936,641.5410203024593,662.1586075462961,680.9355586244186,698.0361933784529,713.6101622940704,727.7937560776346,740.7110983238873
13,0.2390625,91.36295232743271,159.40935631844044,221.30742278693776,277.66970553126725,328.9990285584586,375.74587463982766,418.3195000597791,457.09248749757484,492.40413844448295,524.5634605884956,553.851874597974,580.5256773313735,604.8182848560152,626.9422751651915,647.0912485130622,665.441521658489,682.153670849313,697.3739370529405,711.2355057325922,723.8596723701046
14,0.23828125,89.09484483791206,155.45210173274415,215.81363708930712,270.7767712976121,320.8318321734717,366.41811271133236,407.93470695695936,445.7449482513617,480.1797164825881,511.54035072128414,540.1012884309717,566.1124672794843,589.8015123075012,611.3757278218054,631.0239114704382,648.9180063751761,665.214605777128,680.0563233609023,693.5730412477855,705.8830465782263
15,0.23750000000000002,86.68847435074892,151.25330632858677,209.98434634595586,263.4628163620279,312.16581974631424,356.52079489440024,396.91606192886104,433.7051429860016,467.20998127610187,497.72377576058955,525.5135495414187,550.8224871115178,573.8720626621482,594.8639783244741,613.9819293515409,631.3932117006685,647.2501860905489,661.6916113490502,674.8438587226208,686.8220177757152
16,0.23671875000000003,84.14948920590581,146.8235072675515,203.83461995467158,255.74698791722795,303.0237195652515,346.0797221391514,385.29193579882826,421.0035253371787,453.5270037486446,483.14698312312004,510.1226673137328,534.6901203969393,557.0643324130248,577.441100676729,595.9987431443378,612.8996588302667,628.2917489257039,642.3097110534046,655.0762179831099,666.7029911214212
17,0.23593750000000002,81.47953310284738,142.16472940839458,197.36664658289556,247.63159131969738,293.40800484986653,335.09764589340915,373.065504288384,407.6438620466085,439.1353192104242,467.81545834559637,493.9352587014534,517.7232930921278,539.3877283707849,559.1181472457475,577.0872074266268,593.4521526339912,608.3561887028883,621.9297368273312,634.2915749162402,645.549877051251
18,0.23515625,78.68532399040551,137.2896970563017,190.5988946061689,239.1404393119109,283.347364960429,323.6076349969857,360.27371173418385,393.6664756917435,424.07814622396495,451.7748537118123,476.9989703200686,499.9712311202808,520.8926656672497,539.9463571281158,557.2990443779119,573.1025810797652,587.4952645149162,600.6030457886319,612.5406320006899,623.4124900242213
19,0.234375,75.76824343867683,132.19965965684685,183.53211581262414,230.27363517110203,272.8412320355898,311.6085084744056,346.9148737573665,379.0693211427022,408.3532418749278,435.0229030659851,459.31169274204393,481.4321628110328,501.5778893701461,519.9251668644262,536.6345509678538,551.8522637044205,565.7114731139341,578.3334586665234,589.8286726282731,600.2977066688167
20,0.23359375,72.73603758697483,126.90945020924669,176.18806369188107,221.0595103760331,261.92407962817856,299.14039917478095,333.03428043377977,363.90234131660833,392.01470590793116,417.61738209748336,440.9344160567093,462.169852947126,481.50952242399455,499.1226647382482,515.1634116830554,529.7721353419245,543.0766764374212,555.193463026876,566.2285293326903,576.2784436215126
21,0.2328125,69.58981735820805,121.41953504267582,168.56604851777973,211.49596548799585,250.59230229702382,286.1982009805061,318.6253976690017,348.1576918209622,375.05353101247925,399.5482869297064,421.8563174608621,442.17284315447563,460.6756558907599,477.52667493759725,492.8733640542179,506.8500220606333,519.5789581761644,531.1715624187913,541.7292804368144,551.3445013067713
22,0.23203125000000002,66.33830932463316,115.74676439998788,160.69097477649325,201.61567604901902,238.88594524656088,272.8288633175916,303.7415820496497,331.89462799782,357.5343645723207,380.88516045120974,402.1513544934403,421.51904394422564,439.157712857666,455.2217151460608,469.8516252469543,483.17546822366285,495.3098400595105,506.36092794620265,516.425439492522,525.5914489831587
23,0.23125,62.982346912754565,109.89081861887172,152.56071547994412,191.41435284817038,226.79838768451538,259.02338640718676,288.3714900505756,315.0995545553183,339.4414904138309,361.61032274176193,381.8000577017136,400.18738088321567,416.9332038034342,432.1840722669604,446.07344895516064,458.72288148718167,470.24306618484724,480.73481685748817,490.2899470894641,498.9920737548374
24,0.23046875,59.53158332556815,103.87046129849391,144.20317256645563,180.92881403520687,214.37499957497758,244.8352467934351,272.5762158081311,297.84067393162695,320.8497049873441,341.8046551341497,360.88889610148857,378.2694298668676,394.09834995767164,408.5141723043687,421.64304730072405,433.59986367277327,444.4892538115892,454.40650936390426,463.43841509031586,471.6640082863042
25,0.22968750000000002,55.98656935482611,97.68458875588621,135.61479489962642,170.1526070713888,201.60618559396252,230.25160652287656,256.3396763030523,280.0987237550209,301.73668015155033,321.4429106671057,339.38987362616444,355.734630333841,370.6202198712411,384.176911076047,396.52334270994857,407.76756180973655,418.0079693201033,427.3341812910707,435.82781318177973,443.5631941379835
26,0.22890625000000003,52.35782531904486,91.35376226268014,126.8263098451758,159.12646571803282,188.5423607442622,215.33213955706745,239.73032655571217,261.9504330690212,282.1869002783265,300.61681045727784,317.4014376581195,332.6876589679249,346.6092396801894,359.2880037467749,370.834899758541,381.35097177704046,390.9282435076107,399.65052354732046,407.5941387516741,414.8286021357326
27,0.22812500000000002,48.64561597939915,84.8761009198083,117.8327640122973,147.84181389061885,175.17101432852195,200.0602489181671,222.72744320986865,243.37099118094315,262.17156291906707,279.29369615824737,294.8872381219157,309.08865749559476,322.0222390408277,333.80117147768317,344.52853820075643,354.29821951857036,363.1957143241397,371.29888839542895,378.6786558799143,385.3995999311399
28,0.22734375,44.86126390867671,78.27383690430815,108.6675207497011,136.34304982486515,161.5472955630074,184.50143807535937,205.4064201219848,224.44518067962622,241.78431949298158,257.5755631793772,271.9570938056928,285.0547580224826,296.9831681818344,307.84670517182917,317.74043174546233,326.7509243295637,334.9570305869898,342.4305593572758,349.23690901038776,355.43563971011406
29,0.2265625,41.0047462051428,71.54432369739384,99.32425495149312,124.61952676490263,147.65585550962425,168.63545335233292,187.74202136524673,205.14279551762144,220.9900708208687,235.42254313868986,248.56652473550585,260.5370503024185,271.43888402452257,281.3674366581736,290.40960068746415,298.6445108893284,306.1442369759963,312.9744143849604,319.194818742732,324.8598890340286
30,0.22578125,37.08811788842829,64.71132731274405,89.8387602532363,112.71903369096754,133.55623758486087,152.5332238752379,169.81611480402262,185.55614911624687,199.8910579771446,212.9462769026652,224.8360440359284,235.66439970451768,245.52609669584834,254.50742929133332,262.68698831261884,270.1363487793503,276.9206961898418,283.0993969007199,288.7265175937147,293.85129837312644
31,0.225,33.11106853507791,57.771451928510686,80.20337883031428,100.62891881661272,119.23034924116779,136.170964139916,151.59910752877917,165.6498263035859,178.44610145009082,190.09993185556513,200.7133160683031,210.37914555785918,219.18201802683907,227.19897802884302,234.50019141640112,241.14955954264278,247.2052786052713,252.72034903700924,257.7430394067876,262.3173088960542
32,0.22421875000000002,29.08631128834668,50.74985086961201,70.45611392544316,88.40006723159496,104.74176099024184,119.62459162777604,133.17883666911575,145.5231021904226,156.76540161902898,167.0041060178361,176.32880529006022,184.8210919970948,192.55527517923738,199.59903047829073,206.01399224600104,211.8562928110311,217.17705361687845,222.02283252393133,226.4360311866116,230.45526606811504
33,0.2234375,25.01325011693766,43.64239994753215,60.58802220835058,76.01790012139794,90.06974822169553,102.86693565240621,114.52153478296391,125.13557082674576,134.80195252517262,143.6052912786985,151.6226430645191,158.92418342383954,165.57382200380596,171.62976214996857,177.1450104874803,182.16784097257366,186.74221748951368,190.90817870096006,194.702188526486,198.15745532129762
34,0.22265625,20.905177906985706,36.47548471983618,50.639082226304616,63.53608496183433,75.28151660913132,85.97843399400269,95.72046672009397,104.5928569487925,112.67323443082691,120.03229928573221,126.73444082527242,132.83830079937505,138.39728636127367,143.46003727032283,148.07085141209336,152.2700723497923,156.0944422914016,159.57742355637924,162.7494913515395,165.63840041563694
35,0.22187500000000002,16.76121669407207,29.244278058315484,40.59912028195702,50.9382057935271,60.353837253402126,68.9286983001763,76.7378986933662,83.84981294452597,90.32670473745189,96.22527632835698,101.59716604761167,106.48940085252143,110.94480831054368,115.00239171619671,118.6976716637843,122.0629970876483,125.12782850664863,127.91899596171301,130.46093391086643,132.77589514252145
36,0.22109375000000003,12.59515715214555,21.976235077440982,30.509843746083153,38.280381600501705,45.35713664467987,51.80219072423548,57.67194826389574,63.01776196399845,67.88639928543626,72.3204535146265,76.35871639035891,80.03651730520295,83.38603225246655,86.43656522876313,89.21480454229172,91.7450562593199,94.04945682438287,96.14816670968163,98.05954678463883,99.800318946374
37,0.22031250000000002,8.405844796610817,14.665855470166736,20.359911278492763,25.54446048837719,30.265824808955244,34.56549260212223,38.481147940829345,42.04709308320219,45.29456277909289,48.25200055220397,50.94530871859869,53.39807571484981,55.63178298252828,57.665993296837996,59.51852222495626,61.20559423739588,62.74198485371585,64.14115007698712,65.4153442571278,66.57572741991642
38,0.21953125,4.207483065140708,7.34149463795988,10.19250193365968,12.788666957195124,15.153114850240254,17.30656972299779,19.267863069237592,21.054141521768845,22.681021914695446,24.162728099538235,25.512215078139416,26.741282068253852,27.86067552756258,28.880183021052293,29.808718737253717,30.654401390512653,31.42462518337558,32.12612444477079,32.76503250586364,33.34693532608281
39,0.21875,-0.0013519292560181064,-0.002986993841758429,-0.00482334831569499,-0.006774909965429943,-0.008786509638462546,-0.010820851689129631,-0.012851884577081503,-0.01486108843804404,-0.016835219988476473,-0.01876485182281669,-0.020643378581029832,-0.022466314981865857,-0.024230785574192525,-0.0259351454851028,-0.02757869356132822,-0.029161452376096526,-0.03068399766350413,-0.03214732494315094,-0.03355274454607647,-0.034901798597487016
40,0.21796875,-4.206131554098631,-7.33850855725338,-10.187680042489585,-12.781894070450138,-15.144330935959783,-17.295752035265174,-19.25501490797959,-21.039284703520536,-22.664191497553233,-24.143968568232538,-25.491577522562235,-26.718822063706686,-27.83645152509971,-28.854255116976503,-29.781147729412876,-30.6252480545595,-31.3939497195771,-32.093986058187504,-32.731489091508756,-33.312043237100355
41,0.2171875,-8.408540320037133,-14.671811042033749,-20.369528237530016,-25.557968538615807,-30.283343656258808,-34.58706759100652,-38.50677247335054,-42.07672363587412,-45.3281294235167,-48.28941456329756,-50.98646820128834,-53.44286983115616,-55.68009516130077,-57.71770368732379,-59.57350957842053,-61.263737350112244,-62.803163669877286,-64.20524652568841,-65.48224288004724,-66.64531583347475
42,0.21640625000000002,-12.593813973633697,-21.97326740690251,-30.505051583379828,-38.27365047061692,-45.34840688571275,-51.79143973045517,-57.65917931484289,-63.00299674167116,-67.86967263176558,-72.30180964006877,-76.3382060698174,-80.01419577134375,-83.3619575959843,-86.41079717546225,-89.1874035151998,-91.71608265940857,-94.01897048078712,-96.11622646246624,-98.02621017189828,-99.7656419738393
43,0.215625,-16.76388726362948,-29.250178496272525,-40.60864821155415,-50.95158879221341,-60.37119391877435,-68.9500735568964,-76.76328600450944,-83.87916918947997,-90.35996063515127,-96.26234397507837,-101.63794449157436,-106.5337802818392,-110.99267323324294,-115.05362339106959,-118.75214996458799,-122.12060193273523,-125.18844095166602,-127.98249902883558,-130.52721321066642,-132.84483933184833
44,0.21484375,-20.903851342162344,-36.47255375613037,-50.63434933725095,-63.529437088227475,-75.27289482690823,-85.9678159769398,-95.70785570708513,-104.57827435359142,-112.65671466436659,-120.01388601161159,-126.71418419035945,-132.81625535317716,-138.37350947598816,-143.43458793304137,-148.04378929851396,-152.2414571138346,-156.06433302222436,-159.5458783663063,-162.71656706702845,-165.60415234973445
45,0.21406250000000002,-25.015879267693254,-43.648208873406666,-60.597402365560406,-76.0310755576595,-90.08683569508776,-102.88797939071128,-114.54652835053723,-125.16447177167099,-134.83469264083783,-143.64178402468372,-151.66278905473533,-158.96787454952502,-165.62094456422116,-171.68019924554474,-177.19864385510346,-182.22455239303966,-186.80188986327772,-190.9706968645074,-194.7674398645548,-198.2253302176566
46,0.21328125000000003,-29.085009515939117,-50.74697468309072,-70.4514694897764,-88.3935436003765,-104.73330034047551,-119.6141720503437,-133.1664613422545,-145.50879212758795,-156.7491905879803,-166.98603686610343,-176.30892722730135,-184.79945855334742,-192.5319426544932,-199.57405675726903,-205.98743588916827,-211.82821235748963,-217.14750705152935,-221.9918768730988,-226.40372221478546,-230.4216580546574
47,0.21250000000000002,-33.113640057456024,-57.77713352832699,-80.21255338324798,-100.64180545925905,-119.24706217217822,-136.1915466174635,-151.62355325813607,-165.678093763231,-178.47812392836178,-190.13562470888462,-200.7525820890195,-210.42187900686636,-219.2281076956449,-227.24830958025785,-234.55264917959005,-241.20502788972655,-247.26364300349377,-252.7814968472103,-257.8068604822057,-262.38369602322035
