,surface_points,surface_disp_step1,surface_disp_step2,surface_disp_step3,surface_disp_step4,surface_disp_step5,surface_disp_step6,surface_disp_step7,surface_disp_step8,surface_disp_step9,surface_disp_step10,surface_disp_step11,surface_disp_step12,surface_disp_step13,surface_disp_step14,surface_disp_step15,surface_disp_step16,surface_disp_step17,surface_disp_step18,surface_disp_step19,surface_disp_step20,surface_disp_step21,surface_disp_step22,surface_disp_step23,surface_disp_step24,surface_disp_step25,surface_disp_step26,surface_disp_step27,surface_disp_step28,surface_disp_step29,surface_disp_step30,surface_disp_step31,surface_disp_step32,surface_disp_step33,surface_disp_step34,surface_disp_step35,surface_disp_step36,surface_disp_step37,surface_disp_step38,surface_disp_step39,surface_disp_step40
0,0.24921875,59.58422047019827,103.74944588180452,145.83806284521327,185.94791709160003,224.17212533276336,260.59937382497225,295.31415704273803,328.3969873229629,359.92458747939617,389.9700713641515,418.6031146376033,445.8901169378224,471.89435614094884,496.67613525940925,520.2929223539032,542.7994838524834,564.2480115697191,584.6882437512612,604.1675804321436,622.7311933552148,640.4221307287856,657.2814170565016,673.3481482751763,688.6595824122711,703.2512259968765,717.1569163907343,730.4089002591011,743.0379083509173,755.0732267592167,766.5427648379779,777.473119920947,787.8896390031155,797.8164775143645,807.2766553389905,816.2921101950805,824.8837485102473,833.0714938997203,840.8743333695992,848.3103613476702,855.3968216419382
1,0.2484375,59.472940429624344,103.55845079679165,145.57156436049854,185.60966354663626,223.76557971769404,260.12778932694494,294.78061270221804,327.8044073966285,359.2757537709396,389.2676323061285,417.8495927350574,445.0879152906177,471.0457643788324,495.783335055864,519.357992605056,541.8244055716902,563.2346725287446,583.6384428897671,603.0830320517501,621.613531111275,639.2729114312989,656.1021242901231,672.1401958476081,687.4243176393531,701.9899328325414,715.87081840915,729.099163496107,741.7056440114919,753.7194937973994,765.1685724150028,776.0794297478845,786.47736757291,796.38649822881,805.8298005356847,814.8291730787806,823.4054849934053,831.5786243563426,839.3675443065159,846.7903069972717,853.864125479831
2,0.24765625000000002,59.21697622426621,103.10997721231996,144.93916597825242,184.80178723221678,222.79038466563472,258.9930983130042,293.4939020328719,326.3728119838979,357.7060781091781,387.56636361150476,416.0229146831741,443.1417216824333,468.98567244519944,493.6146982801515,517.0859130181021,539.4537455100683,560.7700658634252,581.0843057404918,600.4435730057394,618.8927609666002,636.4746524854652,653.2300191940941,669.1977160451303,684.414771410583,698.9164729602791,712.7364494853591,725.9067488854002,738.4579124876255,750.4190458682682,761.8178863503034,772.6808673239925,783.0331795476121,792.898829558971,802.3006953498752,811.2605794161448,819.7992593199536,827.9365358690455,835.6912790350909,843.0814717133522,850.124251422335
3,0.246875,58.92214232890093,102.5993913120328,144.2234424208746,183.89077211410242,221.69335020807543,257.7188329469694,292.0507593965839,324.7687427598183,355.9486541286806,385.6627981023803,413.9800803275091,440.96616724095713,466.6836383131743,491.1921311664102,514.5484798568098,536.806846676753,558.0188477460421,578.2336727059569,597.498198795466,615.8570995513297,633.3529484065185,650.0263174162536,665.9158713448704,681.0584573218558,695.489190298879,709.2415344720087,722.347380886413,734.8371213912442,746.7397191140524,758.0827756274742,768.8925949549873,779.1942445710223,789.0116135264631,798.3674678504974,807.2835033406523,815.7803958776038,823.8778493684288,831.5946414400472,838.948666984753,845.9569796555554
4,0.24609375,58.484639636481305,101.83480125459619,143.14667095081708,182.51629286696416,220.0350671125088,255.79004408992648,289.8641593178278,322.3364394531982,353.2821914646899,382.77317991496835,410.87779460419193,437.6612097595226,463.1855354532712,487.50996179462675,510.6908962592728,532.7820945495858,553.8347852694396,573.897788735401,593.0176302056936,611.2386477701506,628.6030951745919,645.1512398081112,660.9214560853233,675.950314430484,690.2726660937377,703.9217239627832,716.929139585416,729.3250765695119,741.1382805288183,752.3961457453413,763.1247786950752,773.3490585900097,783.0926950674859,792.378283176259,801.2273557701408,809.6604334451633,817.6970721229292,825.35590840093,832.6547027712833,839.6103808044129
5,0.24531250000000002,58.008069650285215,101.0077725281596,141.9861351235493,181.03813311553623,218.25430774666395,253.72095461930928,287.5203164888478,319.73077136444095,350.42701329763827,379.68022522314214,407.55824387452526,434.1257170368722,459.4442534216477,483.57256553123915,506.56660579362483,528.4796963196362,549.3626525452224,569.2639010689091,588.2295919577313,606.3037057613534,623.5281555033083,639.9428838754494,655.5859558653549,670.4936470216313,684.7005275849714,698.2395426475977,711.1420885540102,723.4380857085214,735.15604795684,746.3231487102016,756.9652839589426,767.107132325713,776.7722122896624,785.9829367289377,794.7606648915901,803.1257519300063,811.0975961004684,818.6946837476263,825.9346321748021,832.8342304954082
6,0.24453125000000003,57.391725801779025,99.93177988671584,140.47162908341522,179.10552482006972,215.92316011316024,251.0099590407443,284.44730745914774,316.31275530077187,346.6802022697103,375.62007183809993,403.19947576970674,429.4823703410555,454.5297049326347,478.39956352811794,501.1472994777471,522.8256639137799,543.4849280953665,563.1730000000582,581.9355354360968,599.816043916635,616.8559895624513,633.0948872580209,648.5703942887322,663.318397662225,677.3730973391963,690.7670855352507,703.5314223039469,715.6957075649487,727.2881497431229,738.3356311845173,748.8637704956275,758.8969819533509,768.4585321166778,777.5705937851827,786.2542974133693,794.5297801147062,802.4162323558027,809.9319424590639,817.0943390140262,823.9200312911877
7,0.24375000000000002,56.73635794504712,98.79340728684522,138.87343618769026,177.06933398804026,213.46965513667357,248.15880255031988,281.2172156177343,312.72155392619527,342.744873971914,371.35679815774984,398.62367606767504,424.60873825948886,449.37224284723294,472.97161523112663,495.4615812455032,516.8942940709908,537.3194551654695,556.7844295186031,575.3343554948315,593.0122495019281,609.8591057461687,625.9139912959761,641.2141366787807,655.7950222114571,669.6904602866175,682.932673775136,695.5523707519286,707.5788157071938,719.0398974074233,729.9621935693655,740.3710324928255,750.2905517967506,759.7437543893562,768.7525618149035,777.3378650851545,785.5195731279401,793.3166589520958,800.7472036455923,807.8284383062879,814.5767839975849
8,0.24296875,55.94497288674982,97.41264585180153,136.9305328767364,174.5905115839536,210.4800149106485,244.68231394480478,277.2767431122003,308.33889750215275,337.94081394025756,366.1511406259185,393.03529752173176,418.6556286431233,443.0715469064661,466.3396720635219,488.51396206773524,509.64583825332704,529.7843045958601,548.9760613653968,567.2656134369512,584.6953734963531,601.305760399168,617.1352929027398,632.2206789934147,646.5969010067488,660.2972967597063,673.3536368537838,685.7961983526116,697.6538349941402,708.9540440998601,719.7230303411399,729.9857665076017,739.7660514187845,749.0865651091342,757.9689214262279,766.4337181488879,774.5005847558967,782.1882279431707,789.5144750043524,796.496315173258,803.1499390187042
9,0.2421875,55.11484774257281,95.96994789104244,134.9045364432592,172.0088437048857,207.3688913603453,241.06666926597174,273.180317506094,303.78430461261,332.9495991075786,360.7438336158717,387.2314615040118,412.4739062647299,436.52970390301067,459.4546386700177,481.3018724032826,502.12206781142373,521.963505948075,540.8721981730648,558.8919928550723,576.0646770494276,592.4300734021429,608.0261324966528,622.8890208616098,637.0532048340948,650.5515304939735,663.4152998260007,675.6743433100025,687.357089096744,698.4906289299165,709.1007809713572,719.2121496729534,728.8481828335197,738.0312259697984,746.7825741385558,755.1225213152845,763.0704074581266,770.6446633536016,777.862853357144,784.7417161257503,791.2972034315475
