,surface_points,surface_disp_step1,surface_disp_step2,surface_disp_step3,surface_disp_step4,surface_disp_step5,surface_disp_step6,surface_disp_step7,surface_disp_step8,surface_disp_step9,surface_disp_step10
0,0.36796875,178.48325710122123,310.69711565012295,419.8662876134346,510.03985405090936,584.5252527042956,646.051990234515,696.8745413543311,738.8551512499096,773.5320836970425,802.175985790588
1,0.3671875,175.7607962171235,305.95846096747664,413.4634189946387,502.2629185822931,575.6138777264742,636.2041057336586,686.2536343769187,727.5962571212784,761.746735425179,789.9563027451501
2,0.36640625000000004,172.76698141147804,300.74649548498945,406.4194005433342,493.7050847073334,565.8050508807102,625.3613832605922,674.5563497160693,715.1925516372223,748.758985876025,776.4856040353585
3,0.36562500000000003,169.50667667864815,295.0713725796109,398.75078578583594,484.3903125844214,555.130995202731,613.5650117566008,661.8334041790598,701.7047173706488,734.6398148939612,761.845408478957
4,0.36484375,165.98553983135204,288.9416731683042,390.46680272224023,474.3264593439073,543.5964727690739,600.8152154035496,648.079293865802,687.1205521129627,719.3695399125608,746.0079303149489
5,0.3640625,162.2074921126674,282.3650710601187,381.5797213861376,463.5312792343617,531.2255454937327,587.1430854495109,633.3327509593372,671.4869346919871,703.003595604661,729.037483921742
6,0.36328125,158.18074220321614,275.3554293550676,372.1068472203586,452.0234536298656,518.0364416383502,572.5648219504609,617.6066136571891,654.8122258889512,685.5449415139115,710.9308696226719
7,0.36250000000000004,153.90824441910078,267.91789498285056,362.0560911171172,439.81442140855086,504.0449136457471,557.1012267736671,600.9273907216888,637.1292117633652,667.0331253687643,691.7348008376424
8,0.36171875000000003,149.4007076996962,260.07152775606136,351.4527292683648,426.9335730115764,489.28254357963544,540.7843759707647,583.3261832965128,618.4667645395975,647.493730576697,671.4706837017231
9,0.3609375,144.660101219733,251.81891599242212,340.30026465153117,413.38596142199464,473.75667729243986,523.6246537775954,564.817113287742,598.843375371669,626.9501740966527,650.1673426723125
10,0.36015625,139.6995681531077,243.18419870693305,328.6317883714431,399.21150494606286,457.5120559358649,505.6698144817631,545.449353036136,578.3082499200395,605.4505054695314,627.8706577200767
11,0.359375,134.52008039260724,234.16738964756868,316.44637389381285,384.40883951853516,440.5475734824292,486.9197606655387,525.2245505254074,556.8654704292601,583.0018665115667,604.5913866276863
12,0.35859375000000004,129.13713431464447,224.79755820673728,303.7847232187539,369.0281652012279,422.9208543278579,467.4376304315499,504.20964612969533,534.584272626759,559.6744766558262,580.3996003362751
13,0.35781250000000003,123.55069853797924,215.07214347783935,290.64148601256795,353.0617092904121,404.62234738367835,447.2128453089871,482.39380374984535,511.45430467908614,535.4591585440207,555.2879236283326
14,0.35703125,117.77852710124532,205.02496600824662,277.064724229322,336.56964410342596,385.72220501611486,426.3235379481465,459.8613190837541,487.5644055194005,510.44786857527623,529.3501864048555
15,0.35625,111.81958554266305,194.6509060256455,263.0446967225176,319.53783621938754,366.2024899613696,404.748714044959,436.5889387575874,462.88985305877935,484.61516679827923,502.56092591885346
16,0.35546875,105.69377610347526,183.98832671735258,248.63652908211895,302.0360592286602,346.14545004333047,382.58101908343457,412.67779408179524,437.5385417143438,458.07417963622504,475.03715253842955
17,0.35468750000000004,99.39906761918336,173.02958101047406,233.82614940628298,284.04390613050913,325.52487241214,359.7891723631871,388.09235777272806,411.47153156168474,430.7833613906258,446.7354729735086
18,0.35390625000000003,92.95738782975721,161.81733821054956,218.6754070533876,265.6403216110648,304.43459326430974,336.4797610118805,362.9499732453978,384.8151072971003,402.87631104691087,417.79535665165804
19,0.353125,86.36572139075547,150.3414710908047,203.1659861241364,246.79875090560807,282.8402857747708,312.61141078863557,337.20305834375415,357.5163512381684,374.29563330234976,388.15574727366345
20,0.35234375,79.64788634903537,138.64869200449633,187.36607842339728,227.60682307572293,260.84679598122295,288.3039933195968,310.9844451261043,329.71915977312085,345.1945760223341,357.9777134510544
21,0.3515625,72.7999017708424,126.72645600873543,171.25323697808903,208.03199931173035,238.4118947197551,263.50629590942964,284.23478992390164,301.356963716726,315.50024816111664,327.18291230796507
22,0.35078125000000004,65.84732916375812,114.62523050733158,154.90157561445255,188.17005278840625,215.65079145861716,238.35073563437766,257.10159448499644,272.5903839801277,285.3846016400658,295.9530185984041
23,0.35000000000000003,58.78524654846729,102.33013018497942,138.28465467861375,167.9826612636203,192.5136150518109,212.776577087856,229.5141195016985,243.3396102963446,254.75969906784496,264.1928858796241
24,0.34921875,51.640801298094985,89.89506634773596,121.48205308183017,147.57315155190312,169.1252280934904,186.92796640093886,201.63362701411958,213.78099781814902,223.81513628107214,232.10367496289052
25,0.3484375,44.408160733409694,77.3029050808085,104.46350149870727,126.89765424805626,145.4284249277886,160.73501990979128,173.3784182068036,183.82198725366928,192.44847170610552,199.57402244805803
26,0.34765625,37.11589072046118,64.61066921131228,87.31355329498888,106.06641276209811,121.5569514552413,134.35272409136783,144.92252117789437,153.653580709012,160.8657761732947,166.82333498021265
27,0.34687500000000004,29.75728384052559,51.79908186127673,69.99829609425247,85.0302809952763,97.44662020205294,107.70247788066284,116.17378130459214,123.17104052628873,128.95073551312169,133.72471879426917
28,0.34609375000000003,22.362148334545108,38.92792581423626,52.606736417180954,63.90573926589827,73.23923578728424,80.94915255744729,87.31791980209007,92.57883817356003,96.92462505459655,100.51447365433482
29,0.3453125,14.922943397753404,25.97590007737695,35.10152791736335,42.63866778365277,48.86402465627815,54.00591425718908,58.25289440407465,61.760703369342494,64.65797514778744,67.0509577725687
30,0.34453125,7.470535868250077,13.005178809883546,17.575581515586506,21.351065635195738,24.469975873939116,27.046502576156026,29.174974409680132,30.93331630899581,32.38590138431745,33.585907165411726
31,0.34375,-0.0034019531933747885,-0.007431768179030095,-0.011652851880526088,-0.015826994810502742,-0.0198338527203408,-0.023613790025406277,-0.027140966378937467,-0.030409067570150366,-0.03342314267386257,-0.036194708968633665
32,0.34296875000000004,-7.467134935633224,-12.99774944632883,-17.563932690852155,-21.335244416278503,-24.450149580057158,-27.022898090949376,-29.14784440649404,-30.902919743124144,-32.35249214472473,-33.549727618016455
33,0.34218750000000003,-14.929726329732224,-25.990717794267603,-35.12476177776732,-42.67022419578934,-48.903570081728944,-54.05299625392725,-58.307009008594584,-61.82133402856831,-64.72461537560861,-67.12312404638969
