,surface_points,surface_disp_step1
0,0.40390625,1.633683916043498
1,0.403125,2.1764266564429433
2,0.40234375,2.7118853970944854
3,0.40156250000000004,3.2474258317468645
4,0.40078125000000003,3.773367306890208
5,0.4,4.2984036511323485
6,0.39921875,4.811585252245065
7,0.3984375,5.322880482660752
8,0.39765625000000004,5.820138270280383
9,0.39687500000000003,6.314540081848027
10,0.39609375,6.792808292097526
11,0.3953125,7.267268533186262
12,0.39453125,7.723598479661867
13,0.39375000000000004,8.175191945415515
14,0.39296875000000003,8.606770198431725
15,0.3921875,9.032712664996026
16,0.39140625,9.436878397684046
17,0.390625,9.834543788428492
18,0.38984375000000004,10.208805181474682
19,0.38906250000000003,10.575741757285343
20,0.38828125,10.917791361004912
21,0.3875,11.251736835357077
22,0.38671875,11.559465797349016
23,0.38593750000000004,11.858361285787092
24,0.38515625000000003,12.129872351496712
25,0.384375,12.391875063857364
26,0.38359375,12.62549427459405
27,0.3828125,12.848988877207978
28,0.38203125000000004,13.043275890198789
29,0.38125000000000003,13.226884464432437
30,0.38046875,13.380641432609492
31,0.3796875,13.523231970220811
32,0.37890625,13.635510928576794
33,0.37812500000000004,13.736204311760867
34,0.37734375000000003,13.806313020767417
35,0.3765625,13.864488441462273
36,0.37578125,13.891994655648173
37,0.375,13.907293443184141
38,0.37421875000000004,13.892027575625935
39,0.37343750000000003,13.864355407854797
40,0.37265625,13.806411574990802
41,0.371875,13.735939059363645
42,0.37109375,13.63567450261229
43,0.37031250000000004,13.522836125943357
44,0.36953125000000003,13.380869007644806
45,0.36875,13.226360456086471
46,0.36796875,13.043566049547437
47,0.3671875,12.848339920186598
48,0.36640625000000004,12.625845211732594
49,0.36562500000000003,12.391105138001851
50,0.36484375,12.130281879519167
51,0.3640625,11.85747511154109
52,0.36328125,11.559931364188005
53,0.40546875000000004,0.5454103388624149
54,0.40468750000000003,1.0920091957168219
55,0.36250000000000004,11.250739847212445
56,0.36171875000000003,10.918310065269619
57,0.40625,0.000859248462095221
58,0.3609375,10.574640067103829
59,0.0,10.209373789374359
60,0.0,9.833344149749433
61,0.36015625,10.209373789374359
62,0.359375,9.833344149749433
63,0.35859375000000004,9.437493362868375
64,0.35781250000000003,9.031422429549659
65,0.35703125,8.60742768425958
66,0.35625,8.173819019776307
67,0.35546875,7.724294383584073
68,0.35468750000000004,7.2658213294100555
69,0.35390625000000003,6.793538269882551
70,0.353125,6.31302746471473
71,0.35234375,5.8208977629721605
72,0.3515625,5.321311715745817
73,0.35078125000000004,4.812369513905901
74,0.35000000000000003,4.296788338469288
75,0.34921875,3.7741714333923375
76,0.3484375,3.2457738590440854
77,0.34765625,2.7127043568866447
78,0.34687500000000004,2.174748130369604
79,0.34609375000000003,1.6345125809687202
80,0.3453125,1.0903143812312128
81,0.34453125,0.5462435155423864
82,0.34375,-0.0008414946279640922
83,0.34296875000000004,-0.545393299614943
84,0.34218750000000003,-1.0919921593013846
85,0.34140625,-1.63366756141304
86,0.340625,-2.1764103069751646
87,0.33984375,-2.7118696979464034
88,0.33906250000000004,-3.24741013990734
89,0.33828125000000003,-3.7733522352170037
90,0.3375,-4.298388588736643
91,0.33671875,-4.811570781164032
92,0.3359375,-5.322866022613678
93,0.33515625000000004,-5.820124373956
94,0.33437500000000003,-6.3145261982923575
95,0.33359375,-6.792794945977869
96,0.3328125,-7.267255201463819
97,0.33203125,-7.723585660476792
98,0.33125000000000004,-8.175179142252661
99,0.33046875000000003,-8.606757883849948
