,surface_points,surface_disp_step1,surface_disp_step2,surface_disp_step3,surface_disp_step4,surface_disp_step5,surface_disp_step6,surface_disp_step7,surface_disp_step8,surface_disp_step9,surface_disp_step10,surface_disp_step11,surface_disp_step12,surface_disp_step13,surface_disp_step14,surface_disp_step15,surface_disp_step16,surface_disp_step17,surface_disp_step18,surface_disp_step19,surface_disp_step20,surface_disp_step21,surface_disp_step22,surface_disp_step23,surface_disp_step24,surface_disp_step25,surface_disp_step26,surface_disp_step27,surface_disp_step28,surface_disp_step29,surface_disp_step30,surface_disp_step31,surface_disp_step32,surface_disp_step33,surface_disp_step34,surface_disp_step35,surface_disp_step36,surface_disp_step37,surface_disp_step38,surface_disp_step39,surface_disp_step40,surface_disp_step41,surface_disp_step42,surface_disp_step43,surface_disp_step44,surface_disp_step45,surface_disp_step46,surface_disp_step47,surface_disp_step48,surface_disp_step49,surface_disp_step50,surface_disp_step51,surface_disp_step52,surface_disp_step53,surface_disp_step54,surface_disp_step55,surface_disp_step56,surface_disp_step57,surface_disp_step58,surface_disp_step59,surface_disp_step60,surface_disp_step61,surface_disp_step62,surface_disp_step63,surface_disp_step64,surface_disp_step65,surface_disp_step66,surface_disp_step67,surface_disp_step68,surface_disp_step69,surface_disp_step70,surface_disp_step71,surface_disp_step72,surface_disp_step73,surface_disp_step74,surface_disp_step75,surface_disp_step76,surface_disp_step77,surface_disp_step78,surface_disp_step79,surface_disp_step80,surface_disp_step81,surface_disp_step82,surface_disp_step83,surface_disp_step84,surface_disp_step85,surface_disp_step86,surface_disp_step87,surface_disp_step88,surface_disp_step89,surface_disp_step90,surface_disp_step91,surface_disp_step92,surface_disp_step93,surface_disp_step94,surface_disp_step95,surface_disp_step96,surface_disp_step97,surface_disp_step98,surface_disp_step99,surface_disp_step100,surface_disp_step101,surface_disp_step102,surface_disp_step103,surface_disp_step104,surface_disp_step105,surface_disp_step106,surface_disp_step107,surface_disp_step108,surface_disp_step109,surface_disp_step110,surface_disp_step111,surface_disp_step112,surface_disp_step113,surface_disp_step114,surface_disp_step115,surface_disp_step116,surface_disp_step117,surface_disp_step118,surface_disp_step119,surface_disp_step120,surface_disp_step121,surface_disp_step122,surface_disp_step123,surface_disp_step124,surface_disp_step125,surface_disp_step126,surface_disp_step127,surface_disp_step128,surface_disp_step129,surface_disp_step130,surface_disp_step131,surface_disp_step132,surface_disp_step133,surface_disp_step134,surface_disp_step135,surface_disp_step136,surface_disp_step137,surface_disp_step138,surface_disp_step139,surface_disp_step140,surface_disp_step141,surface_disp_step142,surface_disp_step143,surface_disp_step144,surface_disp_step145,surface_disp_step146,surface_disp_step147,surface_disp_step148,surface_disp_step149,surface_disp_step150,surface_disp_step151,surface_disp_step152,surface_disp_step153,surface_disp_step154,surface_disp_step155,surface_disp_step156,surface_disp_step157,surface_disp_step158,surface_disp_step159,surface_disp_step160,surface_disp_step161,surface_disp_step162,surface_disp_step163,surface_disp_step164,surface_disp_step165,surface_disp_step166,surface_disp_step167,surface_disp_step168,surface_disp_step169,surface_disp_step170,surface_disp_step171,surface_disp_step172,surface_disp_step173,surface_disp_step174,surface_disp_step175,surface_disp_step176,surface_disp_step177,surface_disp_step178,surface_disp_step179,surface_disp_step180,surface_disp_step181,surface_disp_step182,surface_disp_step183,surface_disp_step184,surface_disp_step185,surface_disp_step186,surface_disp_step187,surface_disp_step188,surface_disp_step189,surface_disp_step190,surface_disp_step191,surface_disp_step192,surface_disp_step193,surface_disp_step194,surface_disp_step195,surface_disp_step196,surface_disp_step197,surface_disp_step198,surface_disp_step199,surface_disp_step200,surface_disp_step201,surface_disp_step202,surface_disp_step203,surface_disp_step204,surface_disp_step205,surface_disp_step206,surface_disp_step207,surface_disp_step208,surface_disp_step209,surface_disp_step210,surface_disp_step211,surface_disp_step212,surface_disp_step213,surface_disp_step214,surface_disp_step215,surface_disp_step216,surface_disp_step217,surface_disp_step218,surface_disp_step219,surface_disp_step220,surface_disp_step221,surface_disp_step222,surface_disp_step223,surface_disp_step224,surface_disp_step225,surface_disp_step226,surface_disp_step227,surface_disp_step228,surface_disp_step229,surface_disp_step230,surface_disp_step231,surface_disp_step232,surface_disp_step233,surface_disp_step234,surface_disp_step235,surface_disp_step236,surface_disp_step237,surface_disp_step238,surface_disp_step239,surface_disp_step240,surface_disp_step241,surface_disp_step242,surface_disp_step243,surface_disp_step244,surface_disp_step245,surface_disp_step246,surface_disp_step247,surface_disp_step248,surface_disp_step249,surface_disp_step250,surface_disp_step251,surface_disp_step252,surface_disp_step253,surface_disp_step254,surface_disp_step255,surface_disp_step256,surface_disp_step257,surface_disp_step258,surface_disp_step259,surface_disp_step260,surface_disp_step261,surface_disp_step262,surface_disp_step263,surface_disp_step264,surface_disp_step265,surface_disp_step266,surface_disp_step267,surface_disp_step268,surface_disp_step269,surface_disp_step270,surface_disp_step271,surface_disp_step272,surface_disp_step273,surface_disp_step274,surface_disp_step275,surface_disp_step276,surface_disp_step277,surface_disp_step278,surface_disp_step279,surface_disp_step280,surface_disp_step281,surface_disp_step282,surface_disp_step283,surface_disp_step284,surface_disp_step285,surface_disp_step286,surface_disp_step287,surface_disp_step288,surface_disp_step289,surface_disp_step290,surface_disp_step291,surface_disp_step292,surface_disp_step293,surface_disp_step294,surface_disp_step295,surface_disp_step296,surface_disp_step297,surface_disp_step298,surface_disp_step299,surface_disp_step300,surface_disp_step301,surface_disp_step302,surface_disp_step303,surface_disp_step304,surface_disp_step305,surface_disp_step306,surface_disp_step307,surface_disp_step308,surface_disp_step309,surface_disp_step310,surface_disp_step311,surface_disp_step312,surface_disp_step313,surface_disp_step314,surface_disp_step315,surface_disp_step316,surface_disp_step317,surface_disp_step318,surface_disp_step319,surface_disp_step320
0,0.33320312500000004,-9.9845783813482,-13.24678123025368,-16.487503392114156,-19.706887424861485,-22.90507479382548,-26.082205896685267,-29.238420086372418,-32.373855700223544,-35.48865008124182,-38.582939598009006,-41.65685965989649,-44.71054473322117,-47.744128354633446,-50.75774314209697,-53.7515208080999,-56.7255921670071,-59.68008714930025,-62.61513480319766,-65.53086331160958,-68.42739999402544,-71.3048713163804,-74.1634028976076,-77.00311951850442,-79.82414512778952,-82.62660284588905,-85.41061497579123,-88.17630300839927,-90.92378762471664,-93.65318870663478,-96.36462534137989,-99.05821582606927,-101.73407767420791,-104.39232762206818,-107.03308163297582,-109.65645490333739,-112.26256186833128,-114.85151620649798,-117.42343084522632,-119.97841796568375,-122.5165890094756,-125.03805468136586,-127.54292495633467,-130.03130908238919,-132.50331558786866,-134.95905228533354,-137.3986262756992,-139.82214395335043,-142.22971101186118,-144.6214324474604,-146.99741256512712,-149.35775498059667,-151.7025626281005,-154.0319377635928,-156.34598196892264,-158.6447961558728,-160.92848057213772,-163.19713480433725,-165.45085778457857,-167.68974779077544,-169.91390245593803,-172.1234187684087,-174.31839307829867,-176.49892110091565,-178.66509792123173,-180.81701799837566,-182.95477516911544,-185.07846265168973,-187.1881730520128,-189.2839983648246,-191.36602997947304,-193.43435868390392,-195.48907466775483,-197.53026752732808,-199.55802626900322,-201.57243931255053,-203.57359449623203,-205.56157907985772,-207.53647974812526,-209.4983826165526,-211.44737323172313,-213.38353657861066,-215.30695708202157,-217.21771861149392,-219.11590448333962,-221.00159746718128,-222.8748797860809,-224.73583312250173,-226.58453862148926,-228.42107689315517,-230.2455280182275,-232.0579715491177,-233.85848651490343,-235.64715142501976,-237.4240442711485,-239.18924253248753,-240.94282317756168,-242.68486266863627,-244.4154369646378,-246.13462152482242,-247.84249131082774,-249.53912079186776,-251.2245839461407,-252.89895426573963,-254.56230475865422,-256.21470795202174,-257.85623589615227,-259.48696016658084,-261.10695186841707,-262.71628163793724,-264.31501964699015,-265.9032356056546,-267.4809987647564,-269.0483779198407,-270.6054414131126,-272.1522571374645,-273.68889253870907,-275.2154146179996,-276.73188993742724,-278.2383846185476,-279.7349643498661,-281.22169438621233,-282.69863955320943,-284.16586425047257,-285.62343245255676,-287.0714077138515,-288.50985317034804,-289.9388315424396,-291.3584051374921,-292.76863585295115,-294.1695851787727,-295.56131420022615,-296.94388360101436,-298.3173536644223,-299.6817842779317,-301.037234934683,-302.38376473568303,-303.72143239348964,-305.05029623442636,-306.37041420010786,-307.68184385165284,-308.9846423710205,-310.27886656350535,-311.5645728612733,-312.841817324033,-314.11065564363975,-315.37114314489855,-316.623334787881,-317.86728517228613,-319.10304853733527,-320.3306787657087,-321.5502293854761,-322.7617535723494,-323.9653041519783,-325.16093360244884,-326.3486940563528,-327.5286373032809,-328.70081479192703,-329.8652776326666,-331.02207659882214,-332.1712621301566,-333.31288433408264,-334.44699298855187,-335.57363754365826,-336.6928671239849,-337.8047305311787,-338.909276245339,-340.0065524277064,-341.09660692222275,-342.17948725850476,-343.2552406526995,-344.32391401078837,-345.3855539297192,-346.4402066996861,-347.48791830667153,-348.52873443341355,-349.56270046216906,-350.5898614768986,-351.6102622647167,-352.6239473172536,-353.6309608343359,-354.63134672423377,-355.6251486066288,-356.61240981377483,-357.5931733928442,-358.5674821077485,-359.5353784412111,-360.49690459582524,-361.45210249680235,-362.4010137933381,-363.34367986033516,-364.28014180058994,-365.210440446483,-366.13461636143273,-367.0527098419743,-367.96476091959755,-368.87080936167075,-369.7708946748884,-370.66505610510933,-371.55333264010255,-372.43576301114234,-373.312385694803,-374.18323891364264,-375.0483606396927,-375.9077885943302,-376.7615602508602,-377.6097128363368,-378.45228333198787,-379.28930847652947,-380.1208247662499,-380.9468684575937,-381.76747556827667,-382.5826818790276,-383.3925229348511,-384.19703404716034,-384.9962502945135,-385.79020652529994,-386.5789373577957,-387.3624771828487,-388.14086016507764,-388.9141202437722,-389.68229113529054,-390.44540633401317,-391.20349911364667,-391.95660252925006,-392.7047494180015,-393.4479724010813,-394.1863038850944,-394.91977606335246,-395.64842091699467,-396.37227021723356,-397.09135552543495,-397.805708195907,-398.5153593762679,-399.22034000919075,-399.92068083375756,-400.616412386621,-401.3075650038134,-401.99416882111035,-402.67625377650586,-403.3538496106732,-404.02698586857997,-404.69569190079466,-405.3599968646622,-406.0199297257756,-406.675519258874,-407.32679404951216,-407.97378249498894,-408.61651280568657,-409.255013006421,-409.88931093765393,-410.5194342561488,-411.1454104372805,-411.76726677522635,-412.38503038449846,-412.99872820142247,-413.60838698481945,-414.21403331730403,-414.81569360678265,-415.41339408740095,-416.0071608203882,-416.5970196955285,-417.182996432374,-417.76511658106404,-418.34340552353984,-418.9178884748194,-419.4885904839096,-420.0555364349633,-420.6187510482836,-421.1782588816219,-421.7340843309873,-422.2862516319744,-422.8347848604978,-423.3797079340697,-423.92104461276324,-424.45881850046874,-424.99305304545356,-425.52377154181636,-426.0509971304267,-426.5747527995715,-427.09506138651494,-427.61194557811194,-428.1254279119492,-428.63553077710014,-429.1422764155965,-429.6456869228373,-430.14578424892716,-430.6425901994219,-431.13612643640266,-431.6264144794734,-432.11347570636195,-432.59733135444355,-433.07800252103294,-433.55551016465154,-434.02987510594943,-434.5011180286525,-434.96925948012023,-435.4343198725804,-435.89631948391747,-436.3552784586923,-436.8112168085908,-437.2641544137931,-437.7141110237678,-438.1611062577112,-438.60515960578493,-439.04629043003183,-439.4845179648401,-439.91986131823916,-440.3523394723238,-440.78197128428343,-441.2087754872628,-441.63277069115657,-442.0539753831614,-442.47240792905234,-442.8880865736098,-443.3010294414909,-443.7112545382227,-444.1187797506108,-444.5236228479726,-444.9258014825064,-445.32533319031313
1,0.3328125,-10.318109428471635,-13.689370729689067,-17.038446637493784,-20.365482458396137,-23.670622712554284,-26.95401109316456,-30.215790438310535,-33.45610271977824,-36.67508903210207,-39.872889586832216,-43.04964370706292,-46.20548982695541,-49.34056549163147,-52.455007357209524,-55.5489511950023,-58.62253189158247,-61.67588345693132,-64.70913902107218,-67.72243084689624,-70.71589032859178,-73.68964799864213,-76.64383353197456,-79.57857575282443,-82.49400263909094,-85.3902413246977,-88.26741810927713,-91.12565846248584,-93.96508702535009,-96.78582762035293,-99.58800325526197,-102.37173612719425,-105.13714762867801,-107.88435835371014,-110.61348810171636,-113.3246558833759,-116.01797992608813,-118.69357767845295,-121.35156581558935,-123.99206024401813,-126.61517610824072,-129.22102779342177,-131.80972893242782,-134.38139240863276,-136.93613036324106,-139.47405419920014,-141.995274585368,-144.49990146167264,-146.98804404491037,-149.45981083224393,-151.91530960740067,-154.35464744273327,-156.77793070706466,-159.18526506898547,-161.57675550113086,-163.95250628431677,-166.3126210136033,-168.6572026014367,-170.9863532843005,-173.30017462314217,-175.59876751278776,-177.88223218226767,-180.15066820139387,-182.40417448427596,-184.64284929392542,-186.8667902468466,-189.0760943166655,-191.270857838038,-193.45117651301436,-195.61714541227929,-197.76885898106949,-199.90641104327466,-202.0298948046659,-204.13940285795982,-206.23502718638687,-208.31685916709753,-210.3849895763868,-212.43950859288537,-214.4805058009983,-216.50807019697353,-218.52229018924996,-220.52325360591666,-222.5110476962547,-224.4857591357812,-226.44747402836882,-228.39627791294237,-230.33225576368446,-232.255491996145,-234.16607047051423,-236.06407449423529,-237.9495868276625,-239.82268968524266,-241.6834647406119,-243.53199313039525,-245.36835545621605,-247.19263179006393,-249.0049016762283,-250.8052441358192,-252.59373766979223,-254.3704602627314,-256.1354893850018,-257.88890199806366,-259.6307745559746,-261.3611830104181,-263.08020281280443,-264.78790891762617,-266.48437578659184,-268.1696773907767,-269.84388721508407,-271.5070782599276,-273.1593230457515,-274.8006936157871,-276.4312615386638,-278.051097912488,-279.66027336687637,-281.25885806709266,-282.8469217163751,-284.42453355844304,-285.99176238321246,-287.5486765253994,-289.0953438721145,-290.6318318623281,-292.15820749143,-293.67453731452787,-295.18088744748894,-296.6773235719216,-298.16391093704647,-299.6407143625723,-301.10779824137285,-302.5652265426774,-304.01306281458636,-305.45137018697625,-306.8802113747016,-308.2996486788278,-309.7097439913445,-311.1105587967043,-312.5021541741224,-313.8845908013451,-315.2579289569514,-316.62222852196317,-317.9775489841456,-319.323949439416,-320.66148859443666,-321.99022477022714,-323.3102159029136,-324.62151954842477,-325.9241928833661,-327.2182927074193,-328.50387544779056,-329.78099715917733,-331.0497135277877,-332.31007987334516,-333.5621511514273,-334.8059819558314,-336.04162652115065,-337.2691387249284,-338.488572090218,-339.6999797877641,-340.9034146386624,-342.09892911568915,-343.28657534688176,-344.46640511681073,-345.6384698695444,-346.80282071032957,-347.9595084080074,-349.1085833976587,-350.25009578206374,-351.38409533446395,-352.51063150019235,-353.6297533997131,-354.7415098295525,-355.84594926566507,-356.9431198646409,-358.0330694660449,-359.1158455950392,-360.1914954634016,-361.2600659723706,-362.32160371488595,-363.3761549771116,-364.4237657398533,-365.4644816823219,-366.49834818242005,-367.52541031980076,-368.54571287707137,-369.5593003422106,-370.56621691045814,-371.5665064864373,-372.5602126852873,-373.5473788354623,-374.52804798016757,-375.5022628791368,-376.47006601088367,-377.4314995744497,-378.3866054909196,-379.3354254055567,-380.2780006896997,-381.21437244174797,-382.1445814906662,-383.06866839587815,-383.98667345007374,-384.898636680855,-385.80459785259427,-386.7045964671674,-387.5986717675063,-388.4868627375228,-389.3692081047413,-390.2457463421858,-391.11651566884774,-391.9815540530627,-392.84089921264103,-393.6945886175141,-394.5426594908927,-395.38514881106596,-396.22209331271654,-397.05352948910826,-397.8794935928634,-398.70002163871476,-399.5151494035993,-400.32491242940205,-401.12934602420165,-401.9284852632199,-402.7223649912721,-403.51101982376707,-404.29448414805944,-405.07279212552965,-405.8459776923913,-406.6140745616263,-407.37711622445767,-408.1351359516741,-408.8881667947994,-409.63624158838593,-410.37939295013734,-411.1176532837524,-411.85105477932814,-412.57962941515416,-413.3034089591155,-414.02242496989476,-414.7367087988263,-415.4462915903046,-416.1512042843054,-416.851477616888,-417.5471421218521,-418.2382281320924,-418.9247657808138,-419.60678500304425,-420.2843155365782,-420.9573869236883,-421.62602851209016,-422.29026945633046,-422.9501387191734,-423.605665072857,-424.2568770997845,-424.9038031948827,-425.54647156582337,-426.1849102346046,-426.81914703906256,-427.449209633596,-428.0751254905007,-428.6969219015119,-429.31462597878186,-429.92826465577224,-430.5378646887559,-431.1434526580697,-431.7450549689751,-432.342697852904,-432.93640736877427,-433.5262094039404,-434.11212967538177,-434.69419373074874,-435.2724269496924,-435.846854544714,-436.41750156252465,-436.9843928848171,-437.54755322957845,-438.10700715208674,-438.6627790462056,-439.21489314497444,-439.76337352209856,-440.3082440929235,-440.8495286151138,-441.3872506902494,-441.92143376446717,-442.45210112964145,-442.97927592416636,-443.5029811344617,-444.02323959541985,-444.54007399176544,-445.0535068588436,-445.56356058371847,-446.070257406208,-446.5736194195098,-447.0736685717647,-447.5704266663711,-448.0639153632873,-448.5541561799859,-449.0411704924257,-449.5249795356456,-450.0056044050248,-450.4830660571037,-450.95738531063233,-451.4285828470473,-451.89667921187305,-452.3616948155425,-452.8236499338648,-453.28256470929415,-453.7384591518724,-454.1913531397216,-454.6412664203689,-455.0882186111957,-455.5322292004992,-455.97331754837666,-456.4115028875488,-456.84680432394055,-457.2792408379798,-457.70883128505756,-458.1355943964216,-458.55954878019594,-458.9807129218189,-459.39910518529877,-459.8147438136125,-460.2276469297494
2,0.332421875,-10.645696873967873,-14.123903134197556,-17.579206298984186,-21.01175836525418,-24.421710167495373,-27.809211402669515,-31.17441065460795,-34.517455424707975,-37.83849215432657,-41.13766624593692,-44.41512207927055,-47.67100302842333,-50.90545147607208,-54.11860882528328,-57.310615513340146,-60.48161101989131,-63.631733881738,-66.76112169507154,-69.86991113302108,-72.95823794805382,-76.02623698236637,-79.0740421749307,-82.10178657086156,-85.10960232791334,-88.09762072070842,-91.06597215208038,-94.01478615879327,-96.94419141416121,-99.85431573927077,-102.74528610778883,-105.61722865093412,-108.4702686643303,-111.30453061481678,-114.1201381450345,-116.9172140798859,-119.69588043251906,-122.45625840936033,-125.19846841585067,-127.9226300618054,-130.628862168379,-133.31728277113012,-135.98800912741603,-138.64115771952945,-141.27684426234555,-143.8951837075292,-146.4962902479848,-149.0802773232832,-151.64725762574207,-154.19734310413784,-156.73064497017344,-159.24727370074592,-161.7473390460326,-164.2309500329844,-166.69821496982155,-169.14924145037153,-171.58413636031187,-174.00300588052815,-176.40595549393265,-178.79308998607127,-181.16451345473027,-183.5203293104115,-185.8606402831068,-188.18554842595373,-190.4951551200229,-192.78956107905137,-195.06886635325657,-197.3331703333586,-199.58257175713754,-201.81716871079377,-204.0370586350301,-206.2423383292894,-208.43310395514226,-210.60945104146387,-212.77147448817794,-214.91926856977537,-217.05292694067975,-219.17254263858828,-221.27820808802528,-223.37001510655853,-225.44805490526446,-227.5124180963318,-229.5631946947139,-231.60047412332725,-233.62434521525782,-235.63489622062403,-237.6322148068689,-239.6163880650217,-241.58750251307129,-243.54564409871082,-245.49089820511216,-247.42334965222298,-249.34308270198449,-251.25018106224164,-253.14472788887647,-255.0268057912783,-256.89649683440257,-258.75388254340106,-260.59904390675337,-262.43206138016586,-264.25301488882855,-266.06198383284686,-267.85904708884203,-269.6442830150979,-271.41776945376097,-273.17958373430173,-274.9298026777576,-276.6685025989821,-278.3957593112187,-280.1116481278734,-281.81624386714805,-283.509620854898,-285.1918529273345,-286.86301343521154,-288.5231752459514,-290.1724107478881,-291.8107918526916,-293.43838999795827,-295.0552761530444,-296.66152081774544,-298.25719402999914,-299.84236536544023,-301.41710394204944,-302.98147842355166,-304.5355570205493,-306.0794074955898,-307.61309716513955,-309.13669290253586,-310.6502611407652,-312.1538678757396,-313.647578668893,-315.13145865018913,-316.60557252140234,-318.0699845574335,-319.52475861112174,-320.96995811485766,-322.40564608297257,-323.83188511559194,-325.248737401019,-326.6562647174319,-328.0545284372673,-329.4435895287019,-330.82350855833954,-332.1943456949014,-333.5561607100481,-334.90901298317027,-336.25296150232765,-337.5880648667335,-338.9143812912872,-340.2319686066112,-341.5408842631518,-342.84118533325636,-344.1329285135975,-345.4161701276051,-346.69096612812075,-347.95737209963374,-349.21544326090606,-350.4652344672311,-351.7068002131706,-352.9401946339486,-354.1654715091159,-355.38268426388504,-356.5918859721673,-357.7931293583308,-358.98646679968215,-360.17195032918033,-361.3496316369709,-362.51956207321285,-363.68179264978176,-364.83637404337134,-365.98335659650206,-367.1227903209437,-368.25472489899926,-369.3792096859013,-370.4962937125122,-371.6060256863942,-372.70845399473325,-373.80362670663476,-374.89159157471676,-375.97239603658335,-377.04608721866697,-378.1127119365562,-379.17231669814146,-380.22494770485935,-381.2706508541842,-382.3094717415798,-383.3414556626734,-384.3666476144589,-385.38509229814923,-386.3968341206764,-387.40191719652495,-388.4003853500465,-389.39228211726316,-390.3776507474435,-391.3565342052932,-392.32897517290917,-393.295016050825,-394.2546989615731,-395.2080657496277,-396.1551579842787,-397.09601696132125,-398.03068370498,-398.959198968689,-399.88160323870545,-400.79793673408534,-401.7082394093631,-402.6125509565065,-403.510910805423,-404.4033581273991,-405.289931835277,-406.1706705861609,-407.04561278261696,-407.9147965745314,-408.7782598604729,-409.6360402899345,-410.4881752641543,-411.3347019389283,-412.1756572247428,-413.01107778957555,-413.841000060186,-414.665460223115,-415.4844942271857,-416.29813778454655,-417.10642637207707,-417.9093952335124,-418.70707938029733,-419.4995135935683,-420.28673242567606,-421.06877020155173,-421.8456610199273,-422.61743875566924,-423.38413705994907,-424.1457893631356,-424.90242887523755,-425.65408858774214,-426.4008012750697,-427.1425994958104,-427.8795155946271,-428.611581702705,-429.3388297403183,-430.061291417374,-430.7789982351067,-431.4919814874858,-432.20027226246077,-432.9039014435238,-433.60289971069153,-434.2972975422586,-434.98712521580103,-435.6724128096084,-436.3531902041078,-437.02948708316296,-437.70133293479995,-438.3687570536131,-439.03178854101674,-439.69045630687344,-440.3447890710388,-440.99481536412776,-441.64056352888423,-442.2820617217655,-442.91933791395286,-443.55241989228733,-444.181335260801,-444.8061114420131,-445.42677567782556,-446.04335503080256,-446.65587638552705,-447.26436644958426,-447.8688517547865,-448.4693586582529,-449.0659133437782,-449.65854182271505,-450.2472699353683,-450.8321233518024,-451.4131275731868,-451.99030793282776,-452.56368959749875,-453.1332975680604,-453.6991566809872,-454.26129160937415,-454.8197268636479,-455.37448679319715,-455.9255955870462,-456.47307727506734,-457.01695572879646,-457.55725466296786,-458.0939976360004,-458.6272080513786,-459.15690915848006,-459.6831240537014,-460.20587568152587,-460.72518683517615,-461.2410801582146,-461.7535781448822,-462.2627031414354,-462.7684773471255,-463.27092281520595,-463.77006145355176,-464.2659150259498,-464.75850515294997,-465.24785331294197,-465.7339808426597,-466.21690893861387,-466.6966586579389,-467.1732509188892,-467.6467065021359,-468.1170460517372,-468.58429007566156,-469.0484589471343,-469.5095729051186,-469.9676520554031,-470.4227163715121,-470.87478569555526,-471.3238797388391,-471.77001808318505,-472.21322018142183,-472.6535053583045,-473.09089281155525,-473.5254016123322,-473.9570507065087,-474.3858589150973,-474.81184493531754
