,surface_points,surface_disp_step1,surface_disp_step2,surface_disp_step3,surface_disp_step4,surface_disp_step5,surface_disp_step6,surface_disp_step7,surface_disp_step8,surface_disp_step9,surface_disp_step10,surface_disp_step11,surface_disp_step12,surface_disp_step13,surface_disp_step14,surface_disp_step15,surface_disp_step16,surface_disp_step17,surface_disp_step18,surface_disp_step19,surface_disp_step20
0,0.40390625,13.286023964536028,23.228495072284613,32.21384933631763,40.34173931259768,47.694956234421376,54.347460913927904,60.36604417114934,65.81111529698386,70.73732415169323,75.19411213287518,79.22620899296875,82.8740820205893,86.17434232917648,89.16011238511138,91.86135848618801,94.30519153997078,96.5161391688164,98.51639187784433,100.32602576011475,101.96320397661565
1,0.403125,17.685387305702232,30.921286656985984,42.88371732889246,53.70514224545491,63.49564389579456,72.35358708818566,80.36781583166639,87.61869544672759,94.17893611496723,100.1143233148233,105.48437710205548,110.34294856292927,114.73875955727671,118.71589113191433,122.31422546743556,125.56984576607998,128.515398074715,131.18041866056603,133.59163021538058,135.77320985338858
2,0.40234375,22.05283256662905,38.55609070148165,53.4707825854419,66.96228092364892,79.1679835505966,90.21063820282504,100.20109598624434,109.23961866386307,117.4169103667963,124.81503154505452,131.50822321682148,137.56365226191824,143.04208559449833,147.99850005036902,152.48263413353968,156.53948717181643,160.20977089866392,163.5303179983811,166.53445171803202,169.25232025768995
3,0.40156250000000004,26.390961670050448,46.141846454479314,63.99224249700456,80.13987095592177,94.74903717841639,107.96655017525319,119.92500481601306,130.74433908617343,140.5330643503512,149.38935620680658,157.40203888982464,164.6514757480422,171.2103749848253,177.14451872485512,182.5134226861739,187.3709330499597,191.76576649833623,195.74199882582772,199.33950701778102,202.59436922464252
4,0.40078125000000003,30.68367812461813,53.64597521506872,74.39805068713169,93.16997781712735,110.15291393719782,125.51763692751545,139.41837474582854,151.9946234800726,163.37258231104005,173.66642481116904,182.97944554381758,191.40509687387072,199.02792686797983,205.92442778092786,212.16380366855108,217.80866484310874,222.91565614783136,227.53602536048353,231.71613743326654,235.49793973169162
5,0.4,34.933826981734846,61.07792642946449,84.70623421830076,106.08051072384312,125.41827115403548,142.91386359561332,158.74281628713163,173.0639004214202,186.0207595374261,197.74335406800108,208.3492647950107,217.94487186270376,226.62642154774662,234.48099148403622,241.5873639928993,248.01681625487132,253.8338352328193,259.0967645066692,263.858389500524,268.16646696728293
6,0.39921875,39.12534860546646,68.40511445680606,94.86663007395373,118.80325082589438,140.4587149937024,160.05077769861782,177.7760928834806,193.81253092131743,208.32100798264364,221.44710684426622,233.3225387693835,244.06646544304877,253.78669481748406,262.5807629662862,270.53691283113005,277.7349796953643,284.24719227772266,290.1388974898762,295.46921613384654,300.2916361211562
7,0.3984375,43.26131363519362,75.6374406818322,104.89798384516631,131.36712887808594,155.3142597955145,176.98006553943745,196.5819255273275,214.31646528210322,230.36157490682135,244.8781984196248,258.011948225339,269.8945653948721,280.6452408879093,290.37181098501947,299.1718388916344,307.13359334015763,314.33693399066175,320.85411250093466,326.75049729417424,332.0852292894994
8,0.39765625000000004,47.32579830339561,82.74251342504874,114.75032514695553,143.70406229711827,169.8985413778049,193.59715221845622,215.03776230995956,234.43551968037553,251.98506538820757,267.8624938483874,282.2271209802185,295.22308311752147,306.98078342623404,317.61820045646476,327.2420719886773,335.9489660662708,343.8262499694447,350.9529668583673,357.40062888550716,363.23393473766583
9,0.39687500000000003,51.32207990592189,89.7306249643951,124.44300252620015,155.84382500830856,184.25268439041298,209.95512654225584,233.20904184374425,254.24769788609606,273.2821345848066,290.5032872699068,306.08390222028834,320.1802692060211,332.9337890179289,344.4723917367497,354.91181994244516,364.3567897132302,372.9020410450541,380.6332882181014,387.62807963662823,393.9565757625696
10,0.39609375,55.234468718985404,96.56977728721655,133.92654631352994,167.71889044699537,198.29088676912792,225.94993593156087,250.97365244096417,273.6131355212425,294.0955510920079,312.6264195256817,329.39167916205656,344.5595523353062,358.2822334462243,370.6974161444643,381.92967497539746,392.0917153684051,401.2855045168477,409.6032945020551,417.1285479307719,423.93677537618794
11,0.3953125,59.06642848928227,103.27059010933125,143.2207887213935,179.35969214284816,212.05512992715958,241.63574438646708,268.3983468830823,292.6114089042031,314.5178190464803,334.3373267720226,352.2687471955399,368.4919552078752,383.1696896481174,396.44918566571124,408.4636516236836,419.3336053366482,429.16808303288207,438.0657331579564,446.1158059855154,453.39904895775845
12,0.39453125,62.80260026912186,109.80165636330915,152.2770657929899,190.69967587356237,225.46070291600194,256.9096631667807,285.3622065625246,311.1038354127209,334.3928399446318,355.4628993867232,374.5254281275882,391.7716973551399,407.37475437596004,421.49115901213605,434.26255453047884,445.81708887993125,456.2707005053917,465.7282816446222,474.2847307839476,482.025904835179
13,0.39375000000000004,66.4466129008987,116.17385772877161,161.1155711341589,201.76974714033702,238.55018508287233,271.8265975270511,301.9328868767677,329.17107329916143,353.81439658304964,376.1100654941062,396.281738221572,414.53176578856414,431.0432217434,445.98173855060156,459.49716908243613,471.7250898575428,482.7881610919511,492.79735719617764,501.85308005566657,510.0461662580752
14,0.39296875000000003,69.98353290603815,122.35657171852692,169.68874653014367,212.5047343921347,251.2404788661338,286.2854569094601,317.99140780180187,346.67647672151026,372.6284857583363,396.10783228663803,417.35010330380953,436.5684396010437,453.9556744965446,469.68626874149663,483.91806104633827,496.7938518048853,508.4428359145377,518.9818990739925,528.5167905684568,537.1431843119772
15,0.3921875,73.417131849618,128.3608748868334,178.01702247988854,222.93582455900173,263.5744990311876,300.3415493138707,333.60591023310724,363.70128858117647,390.929590724885,415.56396060922503,437.8515205708681,458.01585020387694,476.25922905651845,492.7646657291971,507.69773371066105,521.2082323492835,533.4316896078558,544.490721667724,554.4962630151482,563.5486793455002
