,surface_points,surface_disp_step1,surface_disp_step2,surface_disp_step3,surface_disp_step4,surface_disp_step5,surface_disp_step6,surface_disp_step7,surface_disp_step8,surface_disp_step9,surface_disp_step10,surface_disp_step11,surface_disp_step12,surface_disp_step13,surface_disp_step14,surface_disp_step15,surface_disp_step16,surface_disp_step17,surface_disp_step18,surface_disp_step19,surface_disp_step20,surface_disp_step21,surface_disp_step22,surface_disp_step23,surface_disp_step24,surface_disp_step25,surface_disp_step26,surface_disp_step27,surface_disp_step28,surface_disp_step29,surface_disp_step30,surface_disp_step31,surface_disp_step32,surface_disp_step33,surface_disp_step34,surface_disp_step35,surface_disp_step36,surface_disp_step37,surface_disp_step38,surface_disp_step39,surface_disp_step40,surface_disp_step41,surface_disp_step42,surface_disp_step43,surface_disp_step44,surface_disp_step45,surface_disp_step46,surface_disp_step47,surface_disp_step48,surface_disp_step49,surface_disp_step50,surface_disp_step51,surface_disp_step52,surface_disp_step53,surface_disp_step54,surface_disp_step55,surface_disp_step56,surface_disp_step57,surface_disp_step58,surface_disp_step59,surface_disp_step60,surface_disp_step61,surface_disp_step62,surface_disp_step63,surface_disp_step64,surface_disp_step65,surface_disp_step66,surface_disp_step67,surface_disp_step68,surface_disp_step69,surface_disp_step70,surface_disp_step71,surface_disp_step72,surface_disp_step73,surface_disp_step74,surface_disp_step75,surface_disp_step76,surface_disp_step77,surface_disp_step78,surface_disp_step79,surface_disp_step80
0,0.33085937500000007,-23.372828793506525,-38.35052308123847,-52.9414580956477,-67.15564461824222,-81.00282667837205,-94.49249134754241,-107.63387721292361,-120.43598193067655,-132.90756919232922,-145.05717524936335,-156.89311512377708,-168.4234885478698,-179.65618568375092,-190.59889265025004,-201.25909687269586,-211.64409227883343,-221.76098433574978,-231.61669494741872,-241.2179672302716,-250.57137013326204,-259.6833029693842,-268.5599997846628,-277.2075336517147,-285.63182082695295,-293.83862480446606,-301.83356026031294,-309.6220969127581,-317.20956325266224,-324.60115019454236,-331.8019146386882,-338.816782924699,-345.6505542074678,-352.3079037393287,-358.793386071118,-365.11143816992626,-371.2663824505652,-377.262429740808,-383.1036821581462,-388.7941359164238,-394.3376840604555,-399.7381191319311,-404.9991357629066,-410.1243332015427,-415.11721777872987,-419.98120530289316,-424.7196234008308,-429.33571379128836,-433.83263450408776,-438.21346204215365,-442.48119348338753,-446.6387485327326,-450.6889715193116,-454.6346333434211,-458.478433371286,-462.2230012807389,-465.8708988629455,-469.4246217729835,-472.8866012372324,-476.25920571722696,-479.5447425309798,-482.7454594301301,-485.8635461367306,-488.9011358453486,-491.8603066764976,-494.7430831037887,-497.5514373372559,-500.28729066988865,-502.9525147957647,-505.54893308909254,-508.07832185190034,-510.5424115281327,-512.9428878880317,-515.28139318352,-517.5595272678239,-519.7788486941402,-521.9408757779682,-524.0470876389437,-526.0989252115414,-528.0977922303985,-530.0450561914129
1,0.33046875000000003,-23.97702934922705,-39.34227846804151,-54.31086322299048,-68.89301699569954,-83.09871289127975,-96.93766841294054,-110.41935110820802,-123.55298453018332,-136.347554300076,-148.81181412219146,-160.95429171881608,-172.78329463556656,-184.306915914179,-195.53303962825296,-206.46934627741396,-217.12331805039668,-227.50224394382246,-237.61322475096824,-247.4631779343999,-257.0588423459672,-266.40678286052935,-275.5133948468488,-284.38490856331345,-293.02739341602427,-301.4467621123763,-309.64877470331754,-317.6390425400457,-325.4230320986636,-333.0060687235706,-340.3933402801024,-347.58990069632983,-354.6006734252556,-361.4304548111826,-368.0839173729861,-374.565613002023,-380.87997607171417,-387.0313264791504,-393.0238725961318,-398.86171414822064,-404.5488450200566,-410.0891559901348,-415.4864373913075,-420.74438170195,-425.8665860763357,-430.8565548014736,-435.71770169845666,-440.45335245499865,-445.0667469019546,-449.5610412313558,-453.9393101527209,-458.2045489982887,-462.35967577186807,-466.4075331462857,-470.35089040716736,-474.1924453465534,-477.9348261111663,-481.58059299843876,-485.1322402080929,-488.5921975491213,-491.96283210310276,-495.24644984222454,-498.4452972058885,-501.56156264169704,-504.59737809662346,-507.55482048102226,-510.4359130878858,-513.2426269742263,-515.9768823133893,-518.6405497071776,-521.2354514659028,-523.763362853952,-526.226013304829,-528.6250876064518,-530.9622270498348,-533.2390305561593,-535.4570557666872,-537.6178201115191,-539.7228018465361,-541.773441064228,-543.7711406796708
2,0.330078125,-24.567031112113686,-40.30998890123759,-55.64642568516189,-70.58686391119979,-85.14154561596746,-99.32044272005356,-113.13326593746406,-126.58947271982328,-139.6982745835432,-152.4686439712577,-164.90932078296086,-177.02881862169278,-188.8354308068822,-200.33723618494625,-211.54210475363033,-222.45770312386006,-233.09149981474798,-243.45077040192717,-253.54260253717538,-263.37390080498966,-272.951391485599,-282.28162714774146,-291.370991161322,-300.2257020672386,-308.85181783857564,-317.2552400264933,-325.44171781736424,-333.4168519543428,-341.1860985747326,-348.7547729540234,-356.1280531362117,-363.3109834819982,-370.3084781188076,-377.1253243054199,-383.7661857089663,-390.2356055913909,-396.53800992607034,-402.67771042168386,-408.6589074721658,-414.4856930311598,-420.16205341408687,-425.691872024044,-431.0789320067958,-436.3269188432904,-441.4394228669371,-446.419941723885,-451.2718827629649,-455.99856536806413,-460.60322323066436,-465.0890065591052,-469.4589842355323,-473.7161459150428,-477.86340407219177,-481.90359599243953,-485.83948571238295,-489.67376591325876,-493.40905976116596,-497.0479227015934,-500.59284420832813,-504.0462494875954,-507.4105011358065,-510.6879007548721,-513.8806905309913,-516.991054762501,-520.0211213597171,-522.9729632991221,-525.8486000386175,-528.649998903072,-531.3790764285958,-534.0376996740611,-536.6276874972567,-539.1508117997361,-541.6087987412,-544.0033299164268,-546.3360435099573,-548.60853541283,-550.8223603175037,-552.9790327803239,-555.0800282571412,-557.1267841134807
3,0.3296875,-25.15258155148561,-41.27116436753227,-56.973636647812526,-72.27073314481753,-87.17291562550307,-101.690377782939,-115.83305115200143,-129.610611353139,-143.03248444314391,-156.10785321699814,-168.84566342792994,-181.25462987287625,-193.3432423397382,-205.11977141187774,-216.59227412498927,-227.76859948641925,-238.65639384392492,-249.26310611825127,-259.59599291373064,-269.66212346931644,-279.46838451887606,-289.02148498130924,-298.3279605711459,-307.39417826529467,-316.2263406601945,-324.8304902121092,-333.2125133873426,-341.3781446748142,-349.3329705126377,-357.0824331196779,-364.6318342112338,-371.9863386306384,-379.15097788079174,-386.13065356837194,-392.93014075844286,-399.5540912365495,-406.0070366993157,-412.29339185025333,-418.4174574198709,-424.38342310862134,-430.1953704557048,-435.8572756298854,-441.373012147893,-446.74635352870814,-451.98097587095856,-457.0804603718353,-462.0482957741805,-466.8878807544838,-471.6025262497004,-476.1954577192804,-480.66981735364294,-485.0286662234467,-489.27498637500076,-493.4116828692227,-497.44158576834656,-501.367452074525,-505.1919676141167,-508.9177488750365,-512.5473447974746,-516.0832385187385,-519.527849070621,-522.8835330333055,-526.1525861518566,-529.3372449006412,-532.4396880189017,-535.4620379997774,-538.4063625393258,-541.2746759552151,-544.0689405630595,-546.7910680193095,-549.4429206279142,-552.0263126148853,-554.543011371682,-556.994738660305,-559.3831717955154,-561.7099447883068,-563.9766494669253,-566.1848365647718,-568.3360167807424,-570.4316618135144
4,0.32929687500000004,-25.723352848265797,-42.207299636986235,-58.26559051435696,-73.90924336864555,-89.14898245139055,-103.99524915635682,-118.45821135125077,-132.54777170051483,-146.273575342025,-159.64501707475014,-172.67124820041622,-185.36118306548863,-197.72350535904081,-209.76667419808962,-221.49893001784267,-232.928300291046,-244.0626050729285,-254.90946239235046,-265.4762935077974,-275.7703279929071,-285.79860872370836,-295.56799668803677,-305.08517571036936,-314.3566570275312,-323.388783750626,-332.18773520611643,-340.7595311836459,-349.110036042701,-357.2449627303725,-365.16987670156044,-372.8901997204731,-380.4112135755607,-387.73806369209086,-394.8757626551648,-401.82919364090594,-408.60311375298375,-415.20215728584265,-421.63083889099636,-427.89355666575005,-433.9945951630675,-439.9381283254882,-445.72822233921187,-451.3688384142622,-456.86383549889405,-462.21697291546053,-467.43191293633964,-472.51222328655666,-477.461379585812,-482.28276772802315,-486.97968619457254,-491.5553483128115,-496.0128844539759,-500.355344176058,-504.5856983088593,-508.70684098579983,-512.7215916262653,-516.6326968626486,-520.4428324192314,-524.1546049434661,-527.7705537903009,-531.2931527579694,-534.7248117793325,-538.0678785749407,-541.3246402529206,-544.4973248792116,-547.588103000371,-550.5990891253515,-553.532343176344,-556.3898718962032,-559.1736302217785,-561.8855226201576,-564.5274043920618,-567.1010829433618,-569.6083190174901,-572.0508279043742,-574.4302806098428,-576.7483050019575,-579.0064869236013,-581.2063712767947,-583.3494630803788
5,0.32890625,-26.28935029448452,-43.13641311924101,-59.548560848326254,-75.53701305290012,-91.11270403057765,-106.2862879463808,-121.06814500886549,-135.468387986736,-149.49686883810838,-163.16318528943398,-176.4766873311812,-189.44648357404373,-202.08144746145138,-214.3902233338891,-226.38123233975816,-238.06267820241894,-249.44255283065937,-260.5286417869849,-271.3285296283615,-281.8496050805725,-292.09906611767155,-302.0839248640198,-311.81101241269454,-321.286983494,-330.518321029469,-339.5113405636414,-348.272194601438,-356.806876802435,-365.1212260845686,-373.22093062872756,-381.11153176258495,-388.7984277559934,-396.2868775122349,-403.5820041678745,-410.6887985988814,-417.61212283020006,-424.35671337044937,-430.9271844477063,-437.32803116600473,-443.5636325813963,-449.6382547003572,-455.55605339659803,-461.3210772525195,-466.93727033332186,-472.4084748809727,-477.7384339468166,-482.9307939494365,-487.9891071704436,-492.91683418649745,-497.71734623355354,-502.39392751518267,-506.94977744894226,-511.38801285653136,-515.7116700947615,-519.9237071323139,-524.027005575673,-528.0243726387786,-531.9185430632998,-535.7121809903429,-539.4078817841315,-543.0081738060918,-546.5155201435097,-549.9323202990455,-553.2609118259736,-556.5035719329687,-559.6625190405887,-562.739914295695,-565.7378630543507,-568.6584163202305,-571.5035721482902,-574.2752770105038,-576.9754271279832,-579.6058697705422,-582.1684045163321,-584.6647844874013,-587.0967175449435,-589.4658674608668,-591.7738550549751,-594.0222593031833,-596.2126184185151
6,0.328515625,-26.84001103714099,-44.03952977220432,-60.79491402008269,-77.11766012127218,-93.0189580063498,-108.50970244245113,-123.60050277295049,-138.3016916059739,-152.6233328288298,-166.57522911076035,-180.1669290446057,-193.40773397502488,-206.30670457114053,-218.87266717722943,-231.1142199598208,-243.03973887569632,-254.65738345824929,-265.9751024430981,-277.00063925240033,-287.74153730142103,-298.2051452023888,-308.39862178305975,-318.3289410164863,-328.0028967955495,-337.4271075887332,-346.60802096969377,-355.5519180492587,-364.264917760808,-372.7529810522381,-381.0219149763107,-389.07737665746185,-396.9248771677374,-404.56978529635535,-412.0173312256797,-419.2726101113093,-426.34058556350493,-433.2260930520258,-439.93384320994664,-446.46842505637585,-452.83430913711777,-459.0358505859067,-465.0772921022716,-470.9627668525871,-476.6963013021896,-482.2818179657671,-487.72313809496393,-493.02398428981815,-498.1879830466867,-503.2186672411213,-508.1194785415199,-512.893769765721,-517.5448071742894,-522.0757727064606,-526.4897661555661,-530.789807289309,-534.9788379178816,-539.059723904865,-543.0352571275592,-546.9081573878183,-550.6810742738171,-554.3565889711953,-557.9372160278184,-561.4254050785818,-564.82354251484,-568.1339531226457,-571.3589016718093,-574.5005944619123,-577.5611808362214,-580.5427546500848,-583.4473557039603,-586.2769711376891,-589.0335367904173,-591.718938527305,-594.3350135254959,-596.8835515354601,-599.3662961012429,-601.7849457564574,-604.1411551852727,-606.4365363537548,-608.6726596134314
7,0.328125,-27.3855827638664,-44.935148645674296,-62.03166547923336,-78.68682035456342,-94.91200324013646,-110.71831234499659,-126.11656054589518,-141.11728216665188,-155.7307398757276,-169.96693153205482,-183.83559694632396,-197.34622449818812,-210.50805760441443,-223.3301010336481,-235.82112706221415,-247.98968147992915,-259.84408943368504,-271.3924611229644,-282.64269736254676,-293.6024949721501,-304.2793520672853,-314.6805731655798,-324.8132742056018,-334.68438740995134,-344.3006660290632,-353.66868895762957,-362.79486525249365,-371.68543850209625,-380.3464911010042,-388.7839484213716,-397.0035828589233,-405.0110177862911,-412.8117313982978,-420.41106046188673,-427.81420396837376,-435.0262266852029,-442.0520626296437,-448.8965184395389,-455.5642766613161,-462.059898954443,-468.38782921480225,-474.5523966129966,-480.55781855447873,-486.408203569204,-492.1075541180251,-497.65976933492976,-503.0686476917244,-508.3378895977842,-513.4710999335219,-518.4717905131903,-523.3433824895134,-528.0892086936764,-532.7125159168594,-537.216467129922,-541.6041436470225,-545.8785472357505,-550.0426021691086,-554.0991572257452,-558.0509876397705,-561.9007970004617,-565.6512191003327,-569.3048197358632,-572.8640984674605,-576.3314903229597,-579.70936746918,-583.0000408334587,-586.2057616811251,-589.328723160331,-592.3710618003155,-595.3348589736838,-598.2221423191162,-601.0348871289867,-603.7750177031127,-606.4444086609703,-609.0448862287147,-611.5782294843361,-614.0461715779903,-616.4504009166994,-618.7925623187286,-621.0742581396361
8,0.327734375,-27.91528387270703,-45.803854140800645,-63.230496168811655,-80.20716702300597,-96.74550505907273,-112.85684161863773,-128.55221116198823,-143.84236030885555,-158.7377561782687,-173.24859419477406,-187.38480551911022,-201.15606415217658,-214.5717937722772,-227.64117434136512,-240.37314849955928,-252.77642777255207,-264.8594985905005,-276.63062813938484,-288.097870065249,-299.26906999354776,-310.1518709416892,-320.75371853892506,-331.0818661534987,-341.1433798586397,-350.9451432749946,-360.493862281684,-369.796069625699,-378.8581293793365,-387.6862412999192,-396.2864450839955,-404.66462449333756,-412.82651138589245,-420.7776896365287,-428.52359896029157,-436.06953863588586,-443.42067112660783,-450.58202562158294,-457.5585014719842,-464.3548715427672,-470.9757854793085,-477.4257728912338,-483.7092464494542,-489.8305049036436,-495.79373602769573,-501.6030194803934,-507.26232960055046,-512.7755381232308,-518.1464168296488,-523.378640129555,-528.4757875715515,-533.4413462941609,-538.2787134109358,-542.9911983360396,-547.5820250466693,-552.0543342885505,-556.411185726624,-560.655560036708,-564.7903609442453,-568.8184172117532,-572.7424845751634,-576.5652476275229,-580.2893216544476,-583.917254428027,-587.4515279431963,-590.8945601214704,-594.2487064638096,-597.5162616584657,-600.699461155654,-603.8004826946452,-606.8214477942843,-609.7644232031417,-612.631422313864,-615.4244065430391,-618.1452866687256,-620.7959241422776,-623.3781323575362,-625.8936778946527,-628.3442817276834,-630.7316204012063,-633.057327178069
9,0.32734375000000004,-28.4395886459489,-46.66459742357221,-64.41912176865358,-81.7152982697123,-98.56495500364942,-114.9796171109077,-130.97051346381784,-146.54858369816938,-161.72448536848609,-176.50860105023648,-190.9110453562253,-204.94167180468693,-218.61007953307995,-231.92561985347118,-244.89740264393055,-257.53430258371185,-269.84496522106696,-281.8378128871071,-293.5210504719457,-304.9026710212892,-315.99046123057997,-326.7920067476708,-337.31469738434,-347.5657321665197,-357.5521242605248,-367.28070576700804,-376.7581324124605,-385.9908880870138,-394.9852892832564,-403.74748942811846,-412.28348308476,-420.5991100577552,-428.7000593865046,-436.59187323940756,-444.27995070667646,-451.76955148874146,-459.0657995036297,-466.1736863874707,-473.09807490892535,-479.84370229714204,-486.41518348523994,-492.81701426545254,-499.0535743633552,-505.12913043859265,-511.0478389994082,-516.8137492502555,-522.4308058591835,-527.902851657578,-533.2336302711501,-538.4267886774721,-543.4858797032616,-548.4143644543477,-553.2156146850774,-557.8929151032805,-562.4494656174321,-566.8883835277262,-571.2127056572067,-575.4253904288922,-579.5293198906886,-583.5273016881855,-587.4220709838731,-591.2162923271468,-594.9125614820317,-598.5134071962714,-602.0212929371298,-605.4386185754425,-608.7677220237172,-612.0108808405153,-615.1703137862705,-618.2481823419156,-621.2465921863597,-624.1675946374837,-627.0131880579787,-629.7853192181142,-632.485884632248,-635.1167318519521,-637.6796607332421,-640.1764246669559,-642.608731777517,-644.9782460923033
