0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+02 -3.301268820320350100e-02
5.000000000000000000e+02 -7.222194407239251879e-02
7.499999999999998863e+02 -1.173574767155668719e-01
1.000000000000000000e+03 -1.681748262088414159e-01
1.250000000000000000e+03 -2.244496827802615335e-01
1.500000000000000000e+03 -2.859738497262174217e-01
1.750000000000000227e+03 -3.525519810210921423e-01
2.000000000000000227e+03 -4.239999937531855334e-01
2.250000000000000455e+03 -5.001438904601840374e-01
2.500000000000000455e+03 -5.808174362573813587e-01
2.750000000000000000e+03 -6.658629103689291950e-01
3.000000000000000000e+03 -7.551296892125710647e-01
3.250000000000000455e+03 -8.484731408743380054e-01
3.500000000000000455e+03 -9.457557055341095920e-01
3.750000000000000455e+03 -1.046844519070402102e+00
4.000000000000000455e+03 -1.151613270782484433e+00
4.250000000000000909e+03 -1.259940389767555846e+00
4.500000000000000909e+03 -1.371708676095271029e+00
4.750000000000000909e+03 -1.486805766688295449e+00
5.000000000000000909e+03 -1.605124135803019936e+00
5.250000000000000000e+03 -1.726560055465168109e+00
5.500000000000000000e+03 -1.851013728491102794e+00
5.750000000000000000e+03 -1.978389168342211013e+00
6.000000000000000000e+03 -2.108594079715769176e+00
6.250000000000000000e+03 -2.241539556926231747e+00
6.500000000000000909e+03 -2.377139977159223871e+00
6.750000000000000909e+03 -2.515312841214573769e+00
7.000000000000000909e+03 -2.655978669538452852e+00
7.250000000000000909e+03 -2.799060808549555635e+00
7.500000000000000909e+03 -2.944485212322908385e+00
7.750000000000000909e+03 -3.092181008552716825e+00
8.000000000000000909e+03 -3.242079099504535655e+00
8.250000000000001819e+03 -3.394113152205351369e+00
8.500000000000001819e+03 -3.548219265341488349e+00
8.750000000000001819e+03 -3.704335651051093858e+00
9.000000000000001819e+03 -3.862402059319411496e+00
9.250000000000001819e+03 -4.022361338744415704e+00
9.500000000000001819e+03 -4.184157710816594822e+00
9.750000000000001819e+03 -4.347736608953455040e+00
1.000000000000000182e+04 -4.513047075903060090e+00
1.025000000000000182e+04 -4.680037400438315842e+00
1.050000000000000000e+04 -4.848660462704368790e+00
1.075000000000000000e+04 -5.018868194226353552e+00
1.099999999999999818e+04 -5.190615273966132648e+00
1.124999999999999818e+04 -5.363857048223202639e+00
1.149999999999999636e+04 -5.538551995749651624e+00
1.174999999999999454e+04 -5.714658266068908254e+00
1.199999999999999454e+04 -5.892135817683319843e+00
1.224999999999999272e+04 -6.070946079770132009e+00
1.249999999999999272e+04 -6.251051405275105388e+00
1.274999999999999091e+04 -6.432415040613669532e+00
1.299999999999999091e+04 -6.615002657650626006e+00
1.324999999999998909e+04 -6.798779397906551836e+00
1.349999999999998909e+04 -6.983713677929004326e+00
1.374999999999998727e+04 -7.169770909133589498e+00
1.399999999999998363e+04 -7.356922600349024677e+00
1.424999999999998363e+04 -7.545137440227706271e+00
1.449999999999998181e+04 -7.734386124747863356e+00
1.474999999999998181e+04 -7.924641408742982840e+00
1.499999999999997999e+04 -8.115875389505861293e+00
1.524999999999997999e+04 -8.308061335993420116e+00
1.549999999999997817e+04 -8.501173281664447856e+00
1.574999999999997817e+04 -8.695186503794692712e+00
1.599999999999997635e+04 -8.890076424504325558e+00
1.624999999999997635e+04 -9.085819164493758038e+00
1.649999999999997453e+04 -9.282392565336646584e+00
1.674999999999997453e+04 -9.479773418367006599e+00
1.699999999999997453e+04 -9.677940993748759269e+00
1.724999999999997090e+04 -9.876873710290711372e+00
1.749999999999996726e+04 -1.007655162663884774e+01
1.774999999999996726e+04 -1.027695462729811382e+01
1.799999999999996726e+04 -1.047806334529881589e+01
1.824999999999996726e+04 -1.067985930053761301e+01
1.849999999999996362e+04 -1.088232455431199774e+01
1.874999999999996362e+04 -1.108544162453114978e+01
1.899999999999996362e+04 -1.128919338563189889e+01
1.924999999999995998e+04 -1.149356357183065036e+01
1.949999999999995998e+04 -1.169853568707324598e+01
1.974999999999995998e+04 -1.190409449867059344e+01
1.999999999999995998e+04 -1.211022461607590905e+01
2.024999999999995634e+04 -1.231691106482967513e+01
2.049999999999995634e+04 -1.252413984371899680e+01
2.074999999999995634e+04 -1.273189668399596286e+01
2.099999999999995634e+04 -1.294016801750770362e+01
2.124999999999995271e+04 -1.314894059344594091e+01
2.149999999999995271e+04 -1.335820154760294542e+01
2.174999999999995271e+04 -1.356793836993735347e+01
2.199999999999994907e+04 -1.377813891601472385e+01
2.224999999999994907e+04 -1.398879135930280881e+01
2.249999999999994907e+04 -1.419988414273758437e+01
2.274999999999994907e+04 -1.441140631763947333e+01
2.299999999999994543e+04 -1.462334672035900063e+01
2.324999999999994543e+04 -1.483569486116832081e+01
2.349999999999994543e+04 -1.504844048946178781e+01
2.374999999999994543e+04 -1.526157354489204820e+01
2.399999999999994179e+04 -1.547508431967583142e+01
2.424999999999994179e+04 -1.568896346107942463e+01
2.449999999999994179e+04 -1.590320142092851263e+01
2.474999999999993815e+04 -1.611778932549969667e+01
2.499999999999993815e+04 -1.633271851560895627e+01
2.524999999999993815e+04 -1.654798026145074630e+01
2.549999999999993815e+04 -1.676356662291729904e+01
2.574999999999993452e+04 -1.697946936229920922e+01
2.599999999999993452e+04 -1.719568062799016772e+01
2.624999999999993452e+04 -1.741219278037695872e+01
