,surface_x,surface_y,surface_ice_target,surface_ice_step0,surface_ice_step1,surface_ice_step2,surface_ice_step3,surface_ice_step4,surface_ice_step5,surface_ice_step6,surface_ice_step7,surface_ice_step8,surface_ice_step9,surface_ice_step10,surface_ice_step11,surface_ice_step12,surface_ice_step13,surface_ice_step14,surface_ice_step15,surface_ice_step16,surface_ice_step17,surface_ice_step18,surface_ice_step19,surface_ice_step20,surface_ice_step21,surface_ice_step22,surface_ice_step23,surface_ice_step24,surface_ice_step25,surface_ice_step26,surface_ice_step27,surface_ice_step28,surface_ice_step29,surface_ice_step30,surface_ice_step31,surface_ice_step32,surface_ice_step33,surface_ice_step34,surface_ice_step35,surface_ice_step36,surface_ice_step37,surface_ice_step38,surface_ice_step39,surface_ice_step40,surface_ice_step41,surface_ice_step42,surface_ice_step43,surface_ice_step44,surface_ice_step45,surface_ice_step46,surface_ice_step47,surface_ice_step48,surface_ice_step49,surface_ice_step50,surface_ice_step51,surface_ice_step52,surface_ice_step53,surface_ice_step54,surface_ice_step55,surface_ice_step56,surface_ice_step57,surface_ice_step58,surface_ice_step59,surface_ice_step60,surface_ice_step61,surface_ice_step62,surface_ice_step63,surface_ice_step64,surface_ice_step65,surface_ice_step66,surface_ice_step67,surface_ice_step68,surface_ice_step69,surface_ice_step70,surface_ice_step71,surface_ice_step72,surface_ice_step73,surface_ice_step74,surface_ice_step75,surface_ice_step76,surface_ice_step77,surface_ice_step78,surface_ice_step79,surface_ice_step80,surface_ice_step81,surface_ice_step82,surface_ice_step83,surface_ice_step84,surface_ice_step85,surface_ice_step86,surface_ice_step87,surface_ice_step88,surface_ice_step89,surface_ice_step90,surface_ice_step91,surface_ice_step92,surface_ice_step93,surface_ice_step94,surface_ice_step95,surface_ice_step96,surface_ice_step97,surface_ice_step98,surface_ice_step99,surface_ice_step100
0,-1.6631804689032443,1.4457807242125633,3.3306690738754696e-16,0.0,0.0,0.0,0.0,0.006922856519505546,0.0,0.034065411965291545,0.016980434684226046,0.025169112738717005,0.024939497764681493,0.01906968671271579,0.011984568136481388,0.0117078444411809,0.012228125263638876,0.012664109076355349,0.013170837040909709,0.012794581181140177,0.012568894792876404,0.01222170846797224,0.012071069339212188,0.012300788029662002,0.011847378408422466,0.012225204331644944,0.012279370730984944,0.012305622855850242,0.012353689125787706,0.01224424932381332,0.012159154704466515,0.0121288966581624,0.0121332057489297,0.012307751090465596,0.01221235998065439,0.012210581324238873,0.012192659404919341,0.01218781009352717,0.012093643349606407,0.012216878430782145,0.01214578940050131,0.012134070026202728,0.012109209487114065,0.012138498850282248,0.01217100543409631,0.012202505390538064,0.012180117559097037,0.012128750832601003,0.01210385986124546,0.012080039889403019,0.012054736910325143,0.012047703388984124,0.012081278171266764,0.012092084922909975,0.012102414137628135,0.0121081617946802,0.012112461934463003,0.012117169994786446,0.012130214172907886,0.012139183225983593,0.012162283046416119,0.012183907457590489,0.012180395805809627,0.012173194567642511,0.01217351253374182,0.012157740208555113,0.012193116103075306,0.012176324831508895,0.012176324821006543,0.012176324790731271,0.012176324737435322,0.012176324682078634,0.012176324611797372,0.012176324538749082,0.012176324435825637,0.012176324352096436,0.012176324247542891,0.012176324162187488,0.012176324055706327,0.012176323958978162,0.012176323902324074,0.012176323816911779,0.012176323747337027,0.012176323638531501,0.012176323547953059,0.01217632346485873,0.012176323326982163,0.012176323227855642,0.012176323154999457,0.012176323056664736,0.012176322992628767,0.012176322895008855,0.012176322777788745,0.012176322728191677,0.012176322636939175,0.012176322566251672,0.01217632246686583,0.012176322394657395,0.012176322291267933,0.012176322178971324,0.012176322099574408,0.01217632199751351,0.012176321913550238,0.012176321817555468
1,-1.6881595112801824,1.416534023283619,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.006520688335492096,0.0,0.034638682875911715,0.0165348864628684,0.024737317579990974,0.024265947648246234,0.018020862600394073,0.010830386942715353,0.010642945413168164,0.011293628581228038,0.011815834257095169,0.012323751038285122,0.01195419890097859,0.011717982458904201,0.011353712343205024,0.011199180482081893,0.011475390987298698,0.011093461418732098,0.01146014071300442,0.011528738721142568,0.011604124089837395,0.01166362565361226,0.011554517748717465,0.011456087690328826,0.01140494762040236,0.01138568402026257,0.011518237877971686,0.011445266688114835,0.011444549240911395,0.011436585480514216,0.011433557599548604,0.011360262063184627,0.011481764708632386,0.011414262271499737,0.011405378879890966,0.011393045891943239,0.011432600730608318,0.011485508657670878,0.01152865382514766,0.011519506137824424,0.01148524943601318,0.011459190437027113,0.011434297808212543,0.011412129205100386,0.011409113671555495,0.011440722890618033,0.011458123309267773,0.011468104900839354,0.011473407799705196,0.01147722789923845,0.011481094855196031,0.011490221909886533,0.011494931007770878,0.011496569696619423,0.011497738133527075,0.011491400339355978,0.011478897379432095,0.01147287923742528,0.011444331277039978,0.011466961032441495,0.011447737943451542,0.011447737936975578,0.011447737921672346,0.011447737893438798,0.01144773787523679,0.011447737848333802,0.011447737826587135,0.011447737800437832,0.011447737788184333,0.011447737754555515,0.011447737740712683,0.01144773770855227,0.01144773769806424,0.011447737742904905,0.011447737734761812,0.011447737745417425,0.011447737737133897,0.011447737737830619,0.011447737745885322,0.011447737718052933,0.011447737709796499,0.01144773773742505,0.011447737732578876,0.011447737758613966,0.011447737762209921,0.011447737747287173,0.011447737808035994,0.011447737804816178,0.011447737830477924,0.011447737835613434,0.011447737860643264,0.011447737855784177,0.011447737856166255,0.011447737886687546,0.011447737878547441,0.01144773790356384,0.011447737905809123
2,-1.637694805643887,1.4745870263273213,6.106226635438361e-16,0.0,0.0,0.0,0.0012411127277991384,0.008775219115155648,0.0,0.032956107901813886,0.01671211816031645,0.02497130440628649,0.02504289892403557,0.019623472613782868,0.012710808522403541,0.01237458366733616,0.012778965043356665,0.01316082426350128,0.013715670743799759,0.013332186130015003,0.013125795124534408,0.012817281946172198,0.012694948558464926,0.012912880762567858,0.012411469827769838,0.012789697326523413,0.01282980315643907,0.012815420846577821,0.01286545656133771,0.012760176482222175,0.012697735254827067,0.01269867607413212,0.01274477716491753,0.01299200420693203,0.012869349083628794,0.012866635255601843,0.01283998651130289,0.012834850614241401,0.012731803408219557,0.012869930900416991,0.012800423602336703,0.012791186502393491,0.012754984102876314,0.012773981234702417,0.0127872339968882,0.012813735985261143,0.012789034838097568,0.01273660326154619,0.012715609402903418,0.012694374282210699,0.012668000640742262,0.012654186818700057,0.012670704994528836,0.012653673689069129,0.01266580757828247,0.012671799436329066,0.012676429667098447,0.012681696302796117,0.012696230792852183,0.012704786481577902,0.012730838736214427,0.012754201225935622,0.012753023088398487,0.012753677378913225,0.012762722655837588,0.012770893112200105,0.012844120469649759,0.012825520113082333,0.01282552010785479,0.012825520096547282,0.012825520068533642,0.01282552004184786,0.012825519997752827,0.012825519951482055,0.012825519876748088,0.012825519808955608,0.012825519733657425,0.012825519671305385,0.012825519578183724,0.01282551949748204,0.01282551944724687,0.01282551937248339,0.0128255193074092,0.01282551920108873,0.012825519110152657,0.0128255190261179,0.01282551887857011,0.012825518773434578,0.012825518696198444,0.012825518591310333,0.012825518517599131,0.01282551840822395,0.012825518278754307,0.012825518214446411,0.012825518111941952,0.012825518027590294,0.0128255179129515,0.01282551782289751,0.012825517702570096,0.012825517571102861,0.01282551747061074,0.012825517350831787,0.012825517247603406,0.01282551713239287
3,-1.7126243239164167,1.3868558323689082,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.006074131056557854,0.0,0.03518857728142758,0.016109144052003678,0.024332658088330683,0.02364571474753042,0.017076122430540713,0.00983253176351586,0.009742407175545888,0.010522296831820571,0.011136299106208175,0.011657118233803521,0.011294232207954934,0.011049377754658458,0.010670171188519262,0.010503085211126527,0.010793634314911281,0.010437291053613735,0.01080725683450097,0.010885215735461994,0.01098953241919256,0.011048402744558714,0.010938720202249655,0.010828520418757759,0.010760755155653999,0.010723598552200434,0.010833922381091985,0.010771120955892655,0.01077125165809663,0.01077111719407309,0.010770483848254554,0.01071241462447274,0.01082096013336186,0.010747901894773,0.010723543826487696,0.01070769122122841,0.010742571802254592,0.010794264802441705,0.010836847704636799,0.010833497972724624,0.010810143985673936,0.010785248639817063,0.010762115181725278,0.010743055372034998,0.010741776370311854,0.010770278238759284,0.01077515194676652,0.010785405169580443,0.010790360392313802,0.010793687045368155,0.010796407091695452,0.01080015160224211,0.010799212570048747,0.010781635430737534,0.010763120025292078,0.010755982594339315,0.010743981849757075,0.010737939230553651,0.010716364352185112,0.010750711246636081,0.010727570187573553,0.010727570186987693,0.010727570194219136,0.010727570199825743,0.010727570225874217,0.010727570245733557,0.010727570273465378,0.010727570314884973,0.01072757035909087,0.010727570387670174,0.010727570431448764,0.01072757044671776,0.010727570494757569,0.010727570600302806,0.010727570641323262,0.010727570695312374,0.010727570740383491,0.010727570788046715,0.010727570841258279,0.01072757086124765,0.010727570895490687,0.010727570968961878,0.010727571006877821,0.010727571072570977,0.01072757111642853,0.010727571144074919,0.010727571252554444,0.010727571287370074,0.010727571351760204,0.010727571399354874,0.010727571461291644,0.01072757149463325,0.010727571540464673,0.010727571613067033,0.010727571642303407,0.010727571711108079,0.010727571749680318
4,0.0,0.0,1.887379141862766e-15,0.0,0.0,0.0,0.005379730783170849,0.014341537966062613,0.0,0.029967894147666877,0.015244974968342774,0.023772733753687124,0.024576552071991026,0.02025673518220694,0.013886598422880734,0.013482450746104553,0.013658190599161407,0.013961353300982915,0.014677693360012256,0.014281226778922561,0.014129739675053515,0.013937939296405456,0.013924206958600987,0.014208459101490782,0.013680101058307517,0.014025148062821312,0.014032899696528517,0.013920254900043975,0.013924447705386922,0.013815157480422054,0.013774381336382858,0.013800531704182098,0.013875649953023305,0.014159231242107818,0.014018122470390438,0.014014403315657658,0.013978762911492554,0.013974437342958874,0.013868977288813523,0.014021832610748384,0.013952648554114126,0.01394611356805795,0.01390483037733033,0.013922646419847366,0.013942127704001796,0.013998267364866562,0.014032795171053825,0.014074396841525613,0.014067368971518737,0.014057812982567842,0.014053182296516899,0.014049557465363434,0.014026482368748384,0.013954107667857384,0.013971599638102555,0.013976631243237076,0.013980184411210869,0.013983030762119625,0.013983452070440733,0.013973150716940304,0.013931151990561158,0.013886322645938878,0.013880419107485688,0.013878088513428316,0.013876072222459488,0.013842794479148247,0.013892785418517196,0.013853953825375796,0.013853953828451879,0.01385395385948428,0.013853953906373442,0.013853953978942934,0.013853954055061471,0.013853954146359985,0.013853954269424817,0.01385395438888548,0.013853954486661078,0.013853954593637316,0.013853954686243354,0.013853954805368749,0.013853954984660683,0.013853955085893056,0.01385395521282584,0.013853955338736342,0.013853955450084703,0.013853955575432493,0.013853955674939973,0.013853955773080481,0.013853955930053063,0.013853956037789513,0.01385395616329744,0.013853956287841068,0.01385395639033091,0.013853956573484212,0.013853956671183955,0.013853956806517862,0.013853956931053877,0.013853957057135319,0.013853957162000784,0.013853957287144995,0.013853957441180722,0.013853957538138614,0.013853957687302973,0.013853957801253954
5,-1.6117102846820248,1.502944154949214,1.0547118733938987e-15,0.0,0.0,0.0,0.003305378352382179,0.011572770013732235,0.0,0.031482234347363025,0.0159792922236884,0.024368331379554756,0.02479201738854163,0.019895345406669436,0.01322633040627959,0.012857541076050864,0.013154357060246251,0.013503622643737818,0.014143394137553294,0.013752708162571303,0.013573145186186122,0.013322041936528903,0.013251960996448355,0.013496766399939516,0.012975717712611806,0.01334078884738973,0.013365788495135459,0.013309217020629234,0.013352563321847177,0.013249649088902688,0.013206825725881841,0.013232577189766174,0.013312300933294689,0.013613805480088247,0.013472058731303176,0.013468721796029965,0.01343640959125095,0.013432134391142712,0.013331225061723358,0.013488412112016018,0.013423225004814554,0.013420788651922764,0.01338105101719375,0.013397386942409063,0.013407361054171412,0.013444060594483533,0.013438634872762796,0.013414788533276543,0.013399494407320457,0.013381536101619497,0.01335882198075095,0.013339486424712185,0.01332015773056856,0.0132606672290858,0.013275888703775331,0.01328158838971011,0.01328601816445325,0.013290868619829687,0.013301276307056157,0.013301430588838854,0.013294492129873678,0.013284370275845631,0.013281338558741793,0.013284156344829622,0.01329319248045083,0.013299025829097647,0.013387711243560523,0.013359139173554427,0.013359139177551362,0.013359139202541401,0.013359139232579332,0.013359139280237124,0.013359139319787206,0.013359139368333071,0.013359139423458451,0.013359139469938518,0.0133591395152888,0.013359139567618214,0.01335913958986971,0.013359139637347616,0.013359139727260726,0.013359139763847738,0.013359139813168466,0.013359139845036332,0.013359139874867322,0.01335913991373499,0.013359139906897771,0.013359139918621102,0.01335913997592249,0.013359139992210228,0.013359140030945372,0.013359140051446502,0.013359140050913359,0.013359140122824372,0.013359140130236978,0.013359140166059488,0.013359140181435537,0.013359140207925625,0.013359140208214685,0.013359140213966713,0.013359140246953298,0.01335914024079445,0.013359140270774528,0.013359140275428328
6,-1.7365674545930212,1.3567551917328844,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0055955508135633915,0.0,0.03569998109007561,0.015668775378523153,0.02391806212652904,0.02303306584851835,0.016171756777678147,0.008895256029806753,0.008879526638836233,0.009776543664547055,0.010473981107373275,0.011004116693610563,0.01064794240680857,0.010394163242650143,0.009995825347296825,0.009797784927072976,0.010051893871290747,0.009660664509745532,0.010054236579040886,0.010136438276397323,0.010249129584790212,0.010300932327154675,0.010191364534033248,0.010074498343550875,0.010000499742903025,0.009961339269220196,0.010094523631345467,0.010020670553445656,0.010021512316447913,0.010027857671146447,0.010031890463546729,0.009997128968844101,0.010099482664105089,0.010017975331415721,0.009969047595148082,0.00993915119622411,0.009958609236467558,0.009992792650435638,0.010028559185971378,0.010028256932651929,0.010017902832040144,0.009997446408502484,0.009980236845950652,0.009968364199379237,0.009973570911490022,0.010013624255905912,0.010007392468666887,0.010017972901659941,0.010022800122296062,0.0100257432503471,0.010027296025795048,0.0100261933233797,0.010021925222772156,0.01000283733451201,0.009980822055668734,0.009975649954905496,0.009968076356960814,0.009966259388630964,0.009962701558309134,0.010014645620449509,0.009990286996311324,0.009990286997440444,0.009990287013761702,0.00999028703020141,0.0099902870690555,0.009990287098209592,0.009990287131761855,0.009990287177364245,0.009990287219354426,0.009990287252776144,0.009990287297387592,0.009990287301588971,0.009990287342761481,0.009990287434787947,0.009990287467833025,0.009990287508609048,0.009990287537428847,0.009990287571210989,0.00999028760799212,0.009990287605614583,0.009990287623115901,0.00999028767552741,0.00999028769526897,0.009990287743216626,0.009990287763253607,0.009990287769099515,0.009990287855956173,0.009990287873261073,0.009990287916319025,0.00999028794137971,0.009990287982149735,0.009990287993925644,0.009990288016440372,0.009990288064853086,0.009990288074793713,0.009990288120783949,0.009990288136778309
7,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.005093397457683447,0.0,0.03616302732584549,0.015191674040508628,0.023469726249809295,0.022398798406105674,0.015267685731846576,0.007961010851045275,0.00798393282031752,0.008984890879621359,0.00975971575900676,0.010306198871432276,0.009956195186475178,0.009695936001021225,0.009281999868124387,0.009047813371260606,0.00923746041396136,0.008773612379676856,0.009201591784039845,0.009283770816075784,0.00939055584432566,0.009435418263120117,0.00932785742467651,0.009211797328919654,0.00914359104659238,0.009121187114315813,0.009322325226892914,0.009219649759075695,0.009221202983959668,0.009234065341450146,0.00924551324888364,0.009250763744179944,0.00936662673300038,0.009280887022297854,0.009210790354111148,0.009165394105889513,0.00916653355376252,0.009176957104716048,0.009205027594002562,0.009204646834515865,0.009203285480344004,0.009188281095701313,0.00917753859291525,0.009171983312481898,0.009181405009117818,0.009231916492409006,0.009211550742016829,0.009222670943197344,0.009227537183589677,0.009230317062676243,0.009231156332713686,0.009227171093243053,0.00922125152358968,0.009207213930328124,0.009187186564154863,0.00918375024531994,0.009179805272026813,0.00918103368930942,0.00918711528798059,0.009240239236362583,0.009215175803582444,0.009215175801181238,0.00921517580834664,0.009215175810303566,0.00921517582864967,0.009215175833954101,0.009215175838016482,0.009215175841441013,0.009215175844760544,0.009215175839935235,0.009215175845492534,0.00921517580597349,0.009215175800029696,0.009215175839418385,0.009215175831199044,0.009215175829642215,0.009215175807367705,0.009215175797061688,0.009215175787961093,0.009215175733380973,0.009215175707514614,0.009215175708672767,0.009215175683035839,0.009215175688550233,0.009215175659099677,0.009215175616459594,0.009215175652037621,0.009215175628052123,0.009215175625216098,0.009215175600957245,0.009215175598104197,0.009215175564485624,0.009215175535224336,0.009215175532592976,0.009215175499697028,0.00921517549480043,0.009215175464841066
8,-1.7599816100004504,1.3262412703222755,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.005093397457683447,0.0,0.03616302732584549,0.015191674040508628,0.023469726249809295,0.022398798406105674,0.015267685731846576,0.007961010851045275,0.00798393282031752,0.008984890879621359,0.00975971575900676,0.010306198871432276,0.009956195186475178,0.009695936001021225,0.009281999868124387,0.009047813371260606,0.00923746041396136,0.008773612379676856,0.009201591784039845,0.009283770816075784,0.00939055584432566,0.009435418263120117,0.00932785742467651,0.009211797328919654,0.00914359104659238,0.009121187114315813,0.009322325226892914,0.009219649759075695,0.009221202983959668,0.009234065341450146,0.00924551324888364,0.009250763744179944,0.00936662673300038,0.009280887022297854,0.009210790354111148,0.009165394105889513,0.00916653355376252,0.009176957104716048,0.009205027594002562,0.009204646834515865,0.009203285480344004,0.009188281095701313,0.00917753859291525,0.009171983312481898,0.009181405009117818,0.009231916492409006,0.009211550742016829,0.009222670943197344,0.009227537183589677,0.009230317062676243,0.009231156332713686,0.009227171093243053,0.00922125152358968,0.009207213930328124,0.009187186564154863,0.00918375024531994,0.009179805272026813,0.00918103368930942,0.00918711528798059,0.009240239236362583,0.009215175803582444,0.009215175801181238,0.00921517580834664,0.009215175810303566,0.00921517582864967,0.009215175833954101,0.009215175838016482,0.009215175841441013,0.009215175844760544,0.009215175839935235,0.009215175845492534,0.00921517580597349,0.009215175800029696,0.009215175839418385,0.009215175831199044,0.009215175829642215,0.009215175807367705,0.009215175797061688,0.009215175787961093,0.009215175733380973,0.009215175707514614,0.009215175708672767,0.009215175683035839,0.009215175688550233,0.009215175659099677,0.009215175616459594,0.009215175652037621,0.009215175628052123,0.009215175625216098,0.009215175600957245,0.009215175598104197,0.009215175564485624,0.009215175535224336,0.009215175532592976,0.009215175499697028,0.00921517549480043,0.009215175464841066
9,-1.7828596579601483,1.2953233629731395,0.0,0.0,0.0,0.0,0.0,0.004572902203145083,0.0,0.03657165192581,0.014664234656618268,0.02297283481464519,0.02172459122993033,0.014338696266501545,0.006994591594313625,0.0070140816169688,0.008106828308541739,0.008959139766489592,0.009546606721951902,0.009201532269068906,0.008941494673957205,0.008527559185958353,0.008272422354556337,0.008403527240776998,0.007857941109057333,0.00831742564829076,0.008394130498710859,0.008477222788996144,0.008503563650148808,0.008396206512024926,0.008281876153232889,0.008220079505317482,0.008213443679068845,0.008478493722171094,0.008346648521542863,0.008348942291460338,0.008368660554106438,0.008388359077327436,0.008440106121317797,0.008578217584585959,0.008491891933079115,0.008407624155438454,0.008353053042475701,0.008341982057875815,0.008337755032454163,0.008363827022786298,0.008365235664365173,0.00836956689116617,0.00835821311433493,0.008350601684783614,0.008347079941889674,0.008354849592905738,0.00840570435914789,0.008371481907921677,0.008383613396850578,0.00838868176436027,0.00839168002251704,0.008392828965957442,0.008389909013965979,0.008384525401034293,0.008377739316198392,0.008361734534961055,0.008358706888433693,0.008356057623453239,0.008358209809934182,0.008365095498420606,0.008408648083607105,0.0083843230640095,0.008384323057560372,0.008384323052312756,0.008384323036594433,0.008384323032403579,0.008384323014548972,0.008384322994584619,0.008384322966490027,0.008384322943919427,0.008384322912340824,0.008384322893241184,0.008384322832532128,0.008384322802450309,0.008384322819817401,0.00838432279263255,0.008384322774885189,0.008384322734785302,0.008384322711248173,0.008384322687909106,0.008384322622352228,0.00838432258540606,0.008384322572044103,0.008384322534685974,0.008384322530448931,0.00838432249118023,0.008384322438644544,0.008384322462334946,0.008384322428659751,0.008384322416275193,0.008384322381678416,0.008384322373015273,0.008384322331607349,0.008384322292008382,0.00838432227929067,0.008384322237782741,0.008384322221559912,0.008384322183492686
