,surface_x,surface_y,surface_ice_target,surface_ice_step0,surface_ice_step1,surface_ice_step2,surface_ice_step3,surface_ice_step4,surface_ice_step5,surface_ice_step6,surface_ice_step7,surface_ice_step8,surface_ice_step9,surface_ice_step10,surface_ice_step11,surface_ice_step12,surface_ice_step13,surface_ice_step14,surface_ice_step15,surface_ice_step16,surface_ice_step17,surface_ice_step18,surface_ice_step19,surface_ice_step20,surface_ice_step21,surface_ice_step22,surface_ice_step23,surface_ice_step24,surface_ice_step25,surface_ice_step26,surface_ice_step27,surface_ice_step28,surface_ice_step29,surface_ice_step30,surface_ice_step31,surface_ice_step32,surface_ice_step33,surface_ice_step34,surface_ice_step35,surface_ice_step36,surface_ice_step37,surface_ice_step38,surface_ice_step39,surface_ice_step40,surface_ice_step41,surface_ice_step42,surface_ice_step43,surface_ice_step44,surface_ice_step45,surface_ice_step46,surface_ice_step47,surface_ice_step48,surface_ice_step49,surface_ice_step50,surface_ice_step51,surface_ice_step52,surface_ice_step53,surface_ice_step54,surface_ice_step55,surface_ice_step56,surface_ice_step57,surface_ice_step58,surface_ice_step59,surface_ice_step60,surface_ice_step61,surface_ice_step62,surface_ice_step63,surface_ice_step64,surface_ice_step65,surface_ice_step66,surface_ice_step67,surface_ice_step68,surface_ice_step69,surface_ice_step70,surface_ice_step71,surface_ice_step72,surface_ice_step73,surface_ice_step74,surface_ice_step75,surface_ice_step76,surface_ice_step77,surface_ice_step78,surface_ice_step79,surface_ice_step80,surface_ice_step81,surface_ice_step82,surface_ice_step83,surface_ice_step84,surface_ice_step85,surface_ice_step86,surface_ice_step87,surface_ice_step88,surface_ice_step89,surface_ice_step90,surface_ice_step91,surface_ice_step92,surface_ice_step93,surface_ice_step94,surface_ice_step95,surface_ice_step96,surface_ice_step97,surface_ice_step98,surface_ice_step99,surface_ice_step100
0,-1.6631804689032443,1.4457807242125633,3.3306690738754696e-16,0.0,0.0,0.0,0.007950765776304103,0.015200942295885119,0.0,0.0,0.0,0.0022414233332545886,0.005138054231739605,0.0053822061689672235,0.0,0.0,0.0,0.0,0.00014651992446198237,0.0,0.0,1.80654568569088e-05,3.966258877987247e-05,0.000138788488857049,0.0,0.0,8.075610375308697e-05,5.4130337338283364e-05,4.3049626697408744e-05,2.1180692814547645e-05,1.6302490948630447e-05,0.0,1.3264208815754974e-06,0.0,3.7219073698814797e-07,0.0,0.0,1.9784988103066421e-07,2.841341615282612e-06,0.0,2.2757704207175493e-06,2.7451274466982686e-06,3.026886137726141e-06,5.5454524324702896e-06,0.0,2.6116262593622067e-06,0.0,0.0,0.0,0.0,0.0,8.503171950361255e-07,3.5011027647651765e-07,1.7515502526924154e-07,1.3016057617540937e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.6542067785089655e-07,4.4763616017177685e-07,1.2742955899632786e-07,0.0,0.0,0.0,0.0,0.0,1.0233272863979464e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.272428293611352e-06,5.550301004084042e-07,3.2325465873077905e-07,1.96521891769804e-07,0.0,2.631547733342828e-07,0.0,0.0,7.267860105837001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4101956158595014e-08,6.43136085171217e-08,0.0,0.0,0.0,0.0,7.117173535070709e-08,0.0,1.8162570329375072e-08
1,-1.6881595112801824,1.416534023283619,2.220446049250313e-16,0.0,0.0,0.0,0.00626079488832129,0.013178746667587442,0.0,0.017071455383910306,0.00724338477799072,0.01095399352696775,0.012971773096970148,0.010909924514749593,0.002478663186290505,0.0,0.0,0.0,0.0,0.0,3.45964045822933e-06,1.5753488163273734e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0161848190822674e-05,0.0,1.7128636698010455e-05,0.0,5.644350926116246e-06,0.0,3.3378326879080415e-06,6.456480527633485e-07,0.0,3.858019746739612e-07,1.4330689740256657e-06,0.0,1.5263422574203723e-06,1.8623086677779103e-06,1.8908310463829022e-06,0.0,0.0,4.893033365907709e-06,3.6442308285376044e-06,2.1119209086865665e-06,0.0,0.0,0.0,1.7794422729609912e-06,6.607351355215153e-07,3.151682372829875e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5069070585091923e-07,2.7061455080829554e-07,0.0,0.0,0.0,0.0,0.0,0.0,7.981561186600918e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.248988237698183e-06,5.293126277647141e-07,2.900161488850626e-07,1.4964475523160139e-07,0.0,4.2082746325733576e-07,1.0524374770826412e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.281053615975606e-08,2.206290298577863e-08,5.930339466897545e-08
2,-1.637694805643887,1.4745870263273213,6.106226635438361e-16,0.0,0.0,0.0,0.009655828391734081,0.017232609324321628,0.0,0.0,0.0,0.0026414599664771796,0.006171258453828307,0.006948502283851711,0.0,0.0,0.0,0.0,0.00014639197086520485,0.0,0.0,1.6450627542037964e-05,4.295843120737962e-05,0.00013172886494663844,0.0,0.0,7.555427922897687e-05,5.090364446281986e-05,4.163479133805624e-05,1.7959383717728648e-05,9.675593725933043e-06,0.0,7.85688758405568e-06,4.113958988742588e-06,4.383450922854706e-06,0.0,0.0,2.095928882068913e-06,6.116126195446837e-06,0.0,3.6183454217131688e-06,3.7662537637163395e-06,2.678322369516698e-06,3.1562579207372685e-06,0.0,2.9136679310294704e-06,1.2886532319668067e-06,0.0,0.0,0.0,0.0,7.463174299729484e-07,0.0,0.0,2.2593608007275753e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.356819204191674e-07,7.012841752218455e-07,3.5558204856148816e-07,0.0,0.0,0.0,0.0,0.0,5.8375295344282156e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3157841929532822e-06,5.800402506280403e-07,3.544909342677627e-07,2.393540413977007e-07,4.4843967030941545e-08,2.760188282342069e-07,0.0,0.0,7.249722293907271e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.403665962904762e-08,6.161075226557353e-08,0.0,0.0,0.0,0.0,7.3018334447415e-08,0.0,2.005657463295354e-08
3,-1.7126243239164167,1.3868558323689082,1.1102230246251565e-16,0.0,0.0,0.0,0.004584338346819758,0.011160269868004084,0.0,0.018447326281812722,0.008139587827650561,0.01152485639158174,0.012817593591293575,0.010018526521474818,0.001279221563312849,0.0,0.0,0.0,9.576323702360763e-05,0.0,0.0,5.711340439055918e-06,1.4308972645170488e-05,8.069739717589752e-05,0.0,0.0,1.9928632506856694e-05,0.0,1.1986408106633999e-06,0.0,2.473147967374718e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27858741917737e-07,0.0,1.0130568298368528e-06,1.3885461786450155e-06,0.0,0.0,0.0,6.208168850544734e-06,5.627502167523596e-06,4.351821494766558e-06,2.3333504739449434e-06,0.0,0.0,1.2364914565888546e-06,1.0518111334712263e-06,1.4427102466217367e-06,2.041107828077798e-06,1.0813710389604747e-06,0.0,0.0,0.0,0.0,3.440941513730892e-07,1.202388980867754e-06,3.0649646626354105e-06,3.6032969115587082e-06,3.934414347662101e-06,2.982666671844426e-06,2.2776354192217023e-06,1.0297540109637224e-06,0.0,0.0,0.0,9.870852240193632e-07,1.4044859113542994e-06,1.6514564227438648e-06,1.3264278420465198e-06,1.0941712276593097e-06,7.424200001084427e-07,1.3099811254800673e-07,0.0,1.1100870464897597e-06,6.267165678986125e-07,6.342431507034269e-07,9.253151348828542e-07,5.909738327652016e-07,3.6417260143644354e-07,0.0,0.0,1.725607110575121e-07,2.2297701567661482e-07,3.925731063640941e-07,4.226499276264869e-07,2.4255779997126545e-07,0.0,0.0,0.0,5.3681064970817704e-08,8.363000535751762e-08,8.196836320843058e-08,1.5044299146477146e-07,1.649494897566618e-07,1.7843114626226863e-07,1.9473990449475677e-07,1.285454596573033e-08,6.748785065697437e-08
4,0.0,0.0,1.887379141862766e-15,0.0,0.0,0.0,0.013119778284603558,0.021344221777156176,0.0,0.0,0.0,0.0032036722832641537,0.007537480037146741,0.008796224165351783,0.001309798320673778,0.0,0.0,0.0,6.630949975544364e-06,0.0,0.0,0.0,1.2146761113150266e-05,2.48105657786649e-05,0.0,0.0,0.0,0.0,2.3068053462273447e-05,1.3261915766368479e-05,2.7780828883636917e-05,0.0,0.0,0.0,8.154017806078965e-06,7.652795761514988e-06,5.588806103954123e-06,3.271907772449157e-06,0.0,0.0,5.783858155972162e-07,1.1292070444852642e-06,0.0,0.0,0.0,6.639541964428902e-06,6.181204202909497e-06,4.828502849249619e-06,2.734739451060398e-06,0.0,0.0,6.552793871331867e-07,8.916113671827001e-07,1.437188917048497e-06,2.2291594460652243e-06,1.3328804415407e-06,0.0,0.0,0.0,0.0,7.776843923585643e-08,9.068344528105836e-07,2.6329851940002616e-06,2.9804928145809605e-06,2.261739612017093e-06,1.1641228550041513e-06,4.4069208191150586e-07,0.0,0.0,0.0,0.0,9.883946858347304e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2985229258733439e-06,5.648674682024676e-07,3.6579090855659436e-07,2.861484012435086e-07,1.4243167410029958e-07,4.346095659718783e-07,2.0111807041869355e-07,1.0552922711367587e-07,3.2035424576153146e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.380336199059583e-08,1.327402684464927e-08,0.0,0.0,0.0,0.0,6.796091191356141e-08,0.0,2.8840642433271747e-08
5,-1.6117102846820248,1.502944154949214,1.0547118733938987e-15,0.0,0.0,0.0,0.011377973651311808,0.019278710702301412,0.0,0.0,0.0,0.0029537004382111254,0.00694470718224359,0.008032803501034332,0.0009115367095028967,0.0,0.0,0.0,4.6609068051013325e-05,0.0,0.0,1.0591272546805903e-06,1.1025393744165931e-05,3.891298663360886e-05,0.0,0.0,0.0,0.0,2.8187195694995195e-05,2.2281671162388523e-05,3.692569509397243e-05,0.0,0.0,0.0,8.354317116924996e-06,8.271723541424275e-06,6.556772332274767e-06,4.148642105709489e-06,0.0,0.0,1.2598254049201425e-07,4.5886365305312637e-07,0.0,0.0,0.0,6.4122826748859414e-06,5.640418207719002e-06,4.028930322073555e-06,1.7269168924032574e-06,0.0,0.0,1.1566952726811675e-06,9.614815726533594e-07,1.1617828775246946e-06,1.1415593178379046e-06,0.0,0.0,0.0,0.0,0.0,3.8328989082937873e-07,8.511792548100826e-07,1.3959643642770316e-06,1.2340562464116039e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3602822506398081e-06,5.965231596535616e-07,3.7549867457392856e-07,2.690171545286769e-07,9.018892727671948e-08,3.139664621512642e-07,2.0475283955022154e-08,0.0,3.990608569207839e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.860131164752535e-08,4.702595953197657e-08,0.0,0.0,0.0,0.0,7.439897706791449e-08,0.0,2.3809429363386395e-08
6,-1.7365674545930212,1.3567551917328844,5.551115123125783e-17,0.0,0.0,0.0,0.002920095433533698,0.00913791919359475,0.0,0.019803832078598815,0.009159829739087466,0.01225293713646195,0.01292498187195428,0.009546112165557613,0.0007211125206591026,0.0,0.0,0.0,0.00016608111489359006,2.483299799826779e-05,1.778389826443888e-05,1.5008320045852729e-05,1.3583188971518577e-05,0.00010008508121447079,0.0,0.0,3.709097378213349e-05,7.479425058635296e-06,0.0,0.0,2.1026065469328812e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.5366931533882024e-08,1.6256228652082405e-06,0.0,1.581723439276981e-06,1.9860136350958364e-06,2.3308599361359762e-06,4.9272843084365604e-06,0.0,3.3512190006885646e-06,5.978495200153864e-07,0.0,0.0,0.0,0.0,1.4993571048232756e-06,9.577899936922508e-07,7.29169449069055e-07,5.21862574939221e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.9223332942475565e-07,5.025168467445579e-07,2.404063673831532e-07,0.0,0.0,0.0,0.0,0.0,1.7861789740120945e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2465849799983445e-06,5.26571193080343e-07,2.866414849094931e-07,1.4758948420425955e-07,0.0,4.927457554859548e-07,1.3678370412233334e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.105023171456057e-08,1.0970360140528385e-08,4.647114156414103e-08
7,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0012669408940868417,0.0071014128303986766,0.0,0.02115412012337505,0.010290094749251636,0.013117961978195699,0.01325213062684202,0.009413273460721783,0.0006448046635384534,0.0,0.0,0.0,0.00018057369963315497,3.245207636144945e-05,2.573162093612677e-05,2.2727532670840194e-05,1.6338427153441638e-05,0.00011188152644903678,0.0,0.0,4.666810453148635e-05,1.4731629442576357e-05,0.0,0.0,2.1427184917967674e-05,0.0,0.0,1.8525689476854067e-06,0.0,0.0,0.0,0.0,1.5570792229877803e-06,0.0,1.6206877620347547e-06,1.9933342669416224e-06,2.2528297514270468e-06,4.53484310661001e-06,0.0,3.5492108906288273e-06,9.795746565340093e-07,0.0,0.0,0.0,0.0,1.7177851043388181e-06,1.0843925750312877e-06,8.494336875435621e-07,6.333939258709909e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.1466467262497256e-07,6.064476954156072e-07,4.510033674798404e-07,0.0,0.0,0.0,0.0,0.0,4.82727384349355e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2422633404822696e-06,5.4101922180475e-07,3.070248932930334e-07,1.8028907093078926e-07,0.0,4.4868417012813804e-07,4.567874363167288e-08,0.0,2.5388806951551613e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3228243925884e-08,9.630006018580451e-09,4.577096595188873e-08
8,-1.7599816100004504,1.3262412703222755,5.551115123125783e-17,0.0,0.0,0.0,0.0012669408940868417,0.0071014128303986766,0.0,0.02115412012337505,0.010290094749251636,0.013117961978195699,0.01325213062684202,0.009413273460721783,0.0006448046635384534,0.0,0.0,0.0,0.00018057369963315497,3.245207636144945e-05,2.573162093612677e-05,2.2727532670840194e-05,1.6338427153441638e-05,0.00011188152644903678,0.0,0.0,4.666810453148635e-05,1.4731629442576357e-05,0.0,0.0,2.1427184917967674e-05,0.0,0.0,1.8525689476854067e-06,0.0,0.0,0.0,0.0,1.5570792229877803e-06,0.0,1.6206877620347547e-06,1.9933342669416224e-06,2.2528297514270468e-06,4.53484310661001e-06,0.0,3.5492108906288273e-06,9.795746565340093e-07,0.0,0.0,0.0,0.0,1.7177851043388181e-06,1.0843925750312877e-06,8.494336875435621e-07,6.333939258709909e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.1466467262497256e-07,6.064476954156072e-07,4.510033674798404e-07,0.0,0.0,0.0,0.0,0.0,4.82727384349355e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2422633404822696e-06,5.4101922180475e-07,3.070248932930334e-07,1.8028907093078926e-07,0.0,4.4868417012813804e-07,4.567874363167288e-08,0.0,2.5388806951551613e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3228243925884e-08,9.630006018580451e-09,4.577096595188873e-08
9,-1.7828596579601483,1.2953233629731395,0.0,0.0,0.0,0.0,0.0,0.00547772440873141,0.0,0.022377670169242247,0.01129475672866192,0.013900657448023847,0.013574283617007979,0.009361648693303744,0.00074913410721412,0.0,0.0,0.0,0.00017236895136991294,2.7171521250082012e-05,2.0870655551032507e-05,1.53524235549094e-05,3.559937832123847e-07,9.234979928617783e-05,0.0,0.0,2.492425151730937e-05,0.0,0.0,1.738006913882223e-06,2.3152964173084415e-05,0.0,0.0,5.569045260097376e-06,7.130724451956091e-06,6.197955234057758e-06,5.257732352038761e-06,3.878942686310027e-06,3.90916227358929e-06,0.0,2.2994701828055413e-06,2.5613243915725596e-06,2.3653819975764937e-06,3.3776505260900165e-06,0.0,3.7403603063006976e-06,1.9130007734106664e-06,0.0,0.0,0.0,0.0,1.7628547607125638e-06,7.886171143613835e-07,5.419142757657704e-07,1.8848337232185156e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.8204746043169374e-07,5.398379417548075e-07,2.7663929672450567e-07,0.0,0.0,0.0,0.0,8.878931169823546e-09,1.1587805163145422e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2257153550238409e-06,5.444411880946142e-07,3.133983826238899e-07,1.9262924986346504e-07,0.0,4.5542061710472255e-07,2.536181847445517e-08,0.0,6.073262697530732e-08,0.0,5.11756049675005e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.515094138836008e-08,2.383093943536788e-08,6.217991239159088e-08
